academic_unit_id,department_name,faculty,academic_term,term_label,academic_year,sch,sections,enrollment,distinct_instructors
academic_unit:department_history,Department of History,16,2022_fall,Fall 2022,2022-23,2796.0,56,934,22
academic_unit:department_history,Department of History,16,2023_spring,Spring 2023,2022-23,2655.0,63,884,23
academic_unit:department_history,Department of History,16,2023_may,Maymester 2023,2022-23,42.0,1,14,1
academic_unit:department_history,Department of History,16,2023_summer_1,Summer I 2023,2022-23,24.0,1,8,1
academic_unit:department_history,Department of History,16,2023_extended_summer,Extended Summer 2023,2022-23,12.0,1,4,1
academic_unit:department_history,Department of History,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_history,Department of History,16,2023_fall,Fall 2023,2023-24,2700.0,50,900,20
academic_unit:department_history,Department of History,16,2024_spring,Spring 2024,2023-24,2688.0,53,893,18
academic_unit:department_history,Department of History,16,2024_may,Maymester 2024,2023-24,42.0,1,14,1
academic_unit:department_history,Department of History,16,2024_summer_1,Summer I 2024,2023-24,23.0,3,9,2
academic_unit:department_history,Department of History,16,2024_extended_summer,Extended Summer 2024,2023-24,12.0,1,4,1
academic_unit:department_history,Department of History,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_history,Department of History,16,2024_fall,Fall 2024,2024-25,2874.0,47,958,17
academic_unit:department_history,Department of History,16,2025_spring,Spring 2025,2024-25,2516.0,50,844,17
academic_unit:department_history,Department of History,16,2025_may,Maymester 2025,2024-25,33.0,1,11,1
academic_unit:department_history,Department of History,16,2025_summer_1,Summer I 2025,2024-25,27.0,1,9,1
academic_unit:department_history,Department of History,16,2025_extended_summer,Extended Summer 2025,2024-25,30.0,1,10,1
academic_unit:department_history,Department of History,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_history,Department of History,16,2025_fall,Fall 2025,2025-26,2842.0,46,948,16
academic_unit:department_history,Department of History,16,2026_spring,Spring 2026,2025-26,3069.0,57,1019,19
academic_unit:department_history,Department of History,16,2026_may,Maymester 2026,2025-26,33.0,1,11,1
academic_unit:department_history,Department of History,16,2026_summer_1,Summer I 2026,2025-26,10.0,2,4,1
academic_unit:department_history,Department of History,16,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_history,Department of History,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_history,Department of History,16,2026_fall,Fall 2026,2026-27,2463.0,42,821,13
academic_unit:department_history,Department of History,16,2027_spring,Spring 2027,2026-27,0.0,52,0,16
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2020_fall,Fall 2020,2020-21,4210.0,70,1404,30
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_spring,Spring 2021,2020-21,3750.0,64,1252,23
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_may,Maymester 2021,2020-21,90.0,2,30,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_summer_1,Summer I 2021,2020-21,75.0,2,25,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_fall,Fall 2021,2021-22,3966.0,65,1324,24
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_spring,Spring 2022,2021-22,3445.0,59,1163,22
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_may,Maymester 2022,2021-22,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_summer_1,Summer I 2022,2021-22,81.0,2,27,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_extended_summer,Extended Summer 2022,2021-22,123.0,3,49,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_fall,Fall 2022,2022-23,4451.0,70,1485,27
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_spring,Spring 2023,2022-23,3619.0,65,1211,22
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_may,Maymester 2023,2022-23,66.0,2,22,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_summer_1,Summer I 2023,2022-23,30.0,1,10,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_extended_summer,Extended Summer 2023,2022-23,121.0,3,45,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_fall,Fall 2023,2023-24,3980.0,61,1328,23
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_spring,Spring 2024,2023-24,3441.0,57,1149,19
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_may,Maymester 2024,2023-24,51.0,2,17,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_extended_summer,Extended Summer 2024,2023-24,158.0,5,58,4
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_fall,Fall 2024,2024-25,3888.0,59,1298,25
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_spring,Spring 2025,2024-25,3570.0,52,1192,20
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_may,Maymester 2025,2024-25,69.0,3,23,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_summer_1,Summer I 2025,2024-25,62.0,2,32,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_extended_summer,Extended Summer 2025,2024-25,123.0,5,47,4
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_summer_2,Summer II 2025,2024-25,40.0,2,14,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_fall,Fall 2025,2025-26,3344.0,49,1116,22
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_spring,Spring 2026,2025-26,3486.0,50,1164,23
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_may,Maymester 2026,2025-26,39.0,1,13,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_summer_1,Summer I 2026,2025-26,42.0,1,14,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_extended_summer,Extended Summer 2026,2025-26,88.0,5,34,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_summer_2,Summer II 2026,2025-26,138.0,4,46,4
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_fall,Fall 2026,2026-27,3270.0,50,1090,17
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2027_spring,Spring 2027,2026-27,0.0,44,0,16
academic_unit:department_management_marketing,Department of Management and Marketing,9,2020_fall,Fall 2020,2020-21,1498.0,22,500,8
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_spring,Spring 2021,2020-21,1878.0,29,630,11
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_may,Maymester 2021,2020-21,33.0,1,11,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_summer_1,Summer I 2021,2020-21,45.0,1,15,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_fall,Fall 2021,2021-22,1682.0,25,562,9
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_spring,Spring 2022,2021-22,1620.0,32,552,13
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_may,Maymester 2022,2021-22,27.0,1,9,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_summer_1,Summer I 2022,2021-22,33.0,1,11,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_fall,Fall 2022,2022-23,1129.0,19,377,9
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_spring,Spring 2023,2022-23,1485.0,30,507,10
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_fall,Fall 2023,2023-24,1055.0,24,353,9
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_spring,Spring 2024,2023-24,1453.0,31,503,11
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_may,Maymester 2024,2023-24,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_summer_1,Summer I 2024,2023-24,3.0,1,1,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_extended_summer,Extended Summer 2024,2023-24,48.0,2,16,2
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_summer_2,Summer II 2024,2023-24,3.0,1,1,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_fall,Fall 2024,2024-25,1910.0,27,638,9
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_spring,Spring 2025,2024-25,2032.0,32,698,11
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_may,Maymester 2025,2024-25,84.0,1,28,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_summer_1,Summer I 2025,2024-25,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_fall,Fall 2025,2025-26,1944.0,28,650,8
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_spring,Spring 2026,2025-26,1938.0,30,672,9
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_may,Maymester 2026,2025-26,69.0,1,23,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_summer_1,Summer I 2026,2025-26,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_fall,Fall 2026,2026-27,2242.0,24,748,8
academic_unit:department_management_marketing,Department of Management and Marketing,9,2027_spring,Spring 2027,2026-27,0.0,28,0,9
academic_unit:department_mathematics,Department of Mathematics,16,2020_fall,Fall 2020,2020-21,5397.0,67,1748,22
academic_unit:department_mathematics,Department of Mathematics,16,2021_spring,Spring 2021,2020-21,4412.0,74,1438,22
academic_unit:department_mathematics,Department of Mathematics,16,2021_may,Maymester 2021,2020-21,24.0,2,8,2
academic_unit:department_mathematics,Department of Mathematics,16,2021_summer_1,Summer I 2021,2020-21,69.0,3,23,3
academic_unit:department_mathematics,Department of Mathematics,16,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2021_fall,Fall 2021,2021-22,4743.0,65,1568,22
academic_unit:department_mathematics,Department of Mathematics,16,2022_spring,Spring 2022,2021-22,4021.0,71,1319,21
academic_unit:department_mathematics,Department of Mathematics,16,2022_may,Maymester 2022,2021-22,36.0,1,12,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_summer_1,Summer I 2022,2021-22,6.0,1,2,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_extended_summer,Extended Summer 2022,2021-22,18.0,1,6,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_summer_2,Summer II 2022,2021-22,1.0,1,1,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_fall,Fall 2022,2022-23,5293.0,69,1737,20
academic_unit:department_mathematics,Department of Mathematics,16,2023_spring,Spring 2023,2022-23,4195.0,69,1367,20
academic_unit:department_mathematics,Department of Mathematics,16,2023_may,Maymester 2023,2022-23,105.0,2,35,2
academic_unit:department_mathematics,Department of Mathematics,16,2023_summer_1,Summer I 2023,2022-23,12.0,1,4,1
academic_unit:department_mathematics,Department of Mathematics,16,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2023_fall,Fall 2023,2023-24,5295.0,62,1728,20
academic_unit:department_mathematics,Department of Mathematics,16,2024_spring,Spring 2024,2023-24,4241.0,64,1379,19
academic_unit:department_mathematics,Department of Mathematics,16,2024_may,Maymester 2024,2023-24,42.0,2,14,2
academic_unit:department_mathematics,Department of Mathematics,16,2024_summer_1,Summer I 2024,2023-24,168.0,2,56,1
academic_unit:department_mathematics,Department of Mathematics,16,2024_extended_summer,Extended Summer 2024,2023-24,21.0,1,7,1
academic_unit:department_mathematics,Department of Mathematics,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2024_fall,Fall 2024,2024-25,4587.0,59,1504,18
academic_unit:department_mathematics,Department of Mathematics,16,2025_spring,Spring 2025,2024-25,4100.0,59,1329,19
academic_unit:department_mathematics,Department of Mathematics,16,2025_may,Maymester 2025,2024-25,63.0,2,21,2
academic_unit:department_mathematics,Department of Mathematics,16,2025_summer_1,Summer I 2025,2024-25,258.0,3,86,2
academic_unit:department_mathematics,Department of Mathematics,16,2025_extended_summer,Extended Summer 2025,2024-25,33.0,1,11,1
academic_unit:department_mathematics,Department of Mathematics,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2025_fall,Fall 2025,2025-26,4354.0,58,1446,19
academic_unit:department_mathematics,Department of Mathematics,16,2026_spring,Spring 2026,2025-26,3749.0,57,1252,17
academic_unit:department_mathematics,Department of Mathematics,16,2026_may,Maymester 2026,2025-26,186.0,3,62,2
academic_unit:department_mathematics,Department of Mathematics,16,2026_summer_1,Summer I 2026,2025-26,225.0,3,75,2
academic_unit:department_mathematics,Department of Mathematics,16,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2026_fall,Fall 2026,2026-27,4423.0,54,1483,15
academic_unit:department_mathematics,Department of Mathematics,16,2027_spring,Spring 2027,2026-27,0.0,48,0,16
academic_unit:department_military_science,Military Science,4,2020_fall,Fall 2020,2020-21,248.0,11,143,5
academic_unit:department_military_science,Military Science,4,2021_spring,Spring 2021,2020-21,241.0,10,136,5
academic_unit:department_military_science,Military Science,4,2021_may,Maymester 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_summer_1,Summer I 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_fall,Fall 2021,2021-22,221.0,8,128,4
academic_unit:department_military_science,Military Science,4,2022_spring,Spring 2022,2021-22,219.0,9,128,3
academic_unit:department_military_science,Military Science,4,2022_may,Maymester 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_summer_1,Summer I 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_fall,Fall 2022,2022-23,246.0,9,142,4
academic_unit:department_military_science,Military Science,4,2023_spring,Spring 2023,2022-23,253.0,11,146,4
academic_unit:department_military_science,Military Science,4,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_fall,Fall 2023,2023-24,245.0,8,139,3
academic_unit:department_military_science,Military Science,4,2024_spring,Spring 2024,2023-24,233.0,13,131,3
academic_unit:department_military_science,Military Science,4,2024_may,Maymester 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_fall,Fall 2024,2024-25,279.0,12,159,5
academic_unit:department_military_science,Military Science,4,2025_spring,Spring 2025,2024-25,241.0,12,138,4
academic_unit:department_military_science,Military Science,4,2025_may,Maymester 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_fall,Fall 2025,2025-26,248.0,16,143,5
academic_unit:department_military_science,Military Science,4,2026_spring,Spring 2026,2025-26,198.0,13,114,5
academic_unit:department_military_science,Military Science,4,2026_may,Maymester 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_fall,Fall 2026,2026-27,208.0,12,112,4
academic_unit:department_military_science,Military Science,4,2027_spring,Spring 2027,2026-27,0.0,8,0,4
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2020_fall,Fall 2020,2020-21,4266.0,95,1440,35
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_spring,Spring 2021,2020-21,3856.0,87,1302,31
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_may,Maymester 2021,2020-21,183.0,4,61,4
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_summer_1,Summer I 2021,2020-21,45.0,1,15,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_fall,Fall 2021,2021-22,3941.0,91,1329,33
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_spring,Spring 2022,2021-22,3509.0,86,1179,29
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_may,Maymester 2022,2021-22,168.0,3,56,3
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_summer_1,Summer I 2022,2021-22,18.0,1,6,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_extended_summer,Extended Summer 2022,2021-22,18.0,1,6,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_fall,Fall 2022,2022-23,3902.0,86,1302,30
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_spring,Spring 2023,2022-23,3300.0,78,1100,27
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_may,Maymester 2023,2022-23,213.0,4,71,4
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_extended_summer,Extended Summer 2023,2022-23,60.0,3,20,2
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_fall,Fall 2023,2023-24,3956.0,84,1320,30
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_spring,Spring 2024,2023-24,3510.0,75,1169,28
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_may,Maymester 2024,2023-24,147.0,3,49,3
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_extended_summer,Extended Summer 2024,2023-24,36.0,1,12,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_fall,Fall 2024,2024-25,4182.0,77,1394,28
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_spring,Spring 2025,2024-25,3392.0,75,1132,29
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_may,Maymester 2025,2024-25,237.0,5,79,5
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_extended_summer,Extended Summer 2025,2024-25,33.0,1,11,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_fall,Fall 2025,2025-26,4192.0,82,1402,30
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_spring,Spring 2026,2025-26,3022.0,65,1008,25
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_may,Maymester 2026,2025-26,177.0,4,59,4
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_extended_summer,Extended Summer 2026,2025-26,57.0,3,19,2
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_fall,Fall 2026,2026-27,3927.0,73,1309,26
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2027_spring,Spring 2027,2026-27,0.0,32,0,12
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2020_fall,Fall 2020,2020-21,2615.0,168,1501,48
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_spring,Spring 2021,2020-21,2342.0,167,1467,49
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_may,Maymester 2021,2020-21,42.0,1,14,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_summer_1,Summer I 2021,2020-21,8.0,2,3,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_fall,Fall 2021,2021-22,2338.0,167,1413,48
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_spring,Spring 2022,2021-22,2292.0,170,1517,48
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_may,Maymester 2022,2021-22,45.0,1,15,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_summer_1,Summer I 2022,2021-22,54.0,2,18,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_extended_summer,Extended Summer 2022,2021-22,15.0,1,5,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_fall,Fall 2022,2022-23,2321.0,159,1383,49
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_spring,Spring 2023,2022-23,2292.0,158,1450,50
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_fall,Fall 2023,2023-24,2324.0,151,1391,45
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_spring,Spring 2024,2023-24,2001.0,162,1318,42
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_may,Maymester 2024,2023-24,57.0,1,19,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_summer_2,Summer II 2024,2023-24,1.0,1,1,1
