CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"8163","BUSN 311","2","Marketing Management","3","","Lec","TR","1100-1215","LUTR 170","Kim, Dae-Hee","-7","Closed","37","30","","","","","",
"8164","BUSN 311","3","Marketing Management","3","","Lec","TR","0930-1045","MCM 312","Kim, Shinhye","0","Closed","30","30","","","","","",
"9303","BUSN 311","4","Marketing Management","3","","Lec","TR","1500-1615","MCM 212","Kim, Shinhye","10","Open","20","30","","","","","",
"9209","BUSN 317","2","Sales Skills","3","","Lec","TR","1800-1915","LUTR 269","Staff, CNU","-18","Closed","42","24","","","","","",
"8162","BUSN 323","1","Corporate Finance","3","","Lec","TR","1500-1615","LUTR 258","Ji, Xiuqing","0","Closed","40","40","","","","","",
"8183","BUSN 323","3","Corporate Finance","3","","Lec","TR","1330-1445","SERC 1181","Vafai, Nima","-7","Closed","32","25","","","","","",
"8184","BUSN 323","4","Corporate Finance","3","","Lec","TR","1100-1215","LUTR 269","Vafai, Nima","-9","Closed","34","25","","","","","",
"9181","BUSN 323","5","Corporate Finance","3","","Lec","TR","0800-0915","SERC 2296","Hall, Thomas","-1","Closed","31","30","","","","","",
"9261","BUSN 395","1","SPC TP: Sports Management","3","","Lec","TR","1330-1445","LUTR 142","Perry, George","6","Open","26","32","","","","","",
"8150","BUSN 418","1","Strategic Management","3","","Lec","TR","1330-1445","SERC 2296","Gacula, Lani Faith","11","Open","13","24","","","","","",
"8169","BUSN 418","3","Strategic Management","3","","Lec","TR","0930-1045","LUTR 142","Perry, George","0","Closed","24","24","","","","","",
"8170","BUSN 418","4","Strategic Management","3","","Lec","TR","1100-1215","SERC 2296","Perry, George","0","Closed","24","24","","","","","",
"8181","BUSN 418","6","Strategic Management","3","","Lec","MWF","1400-1450","FORBES 2070A","Staff, CNU","8","Open","16","24","","","","","",
"8178","BUSN 448","1","Enterprise Management","3","","Lec","MW","1600-1715","LUTR 142","Perry, George","11","Open","15","26","","","","","",
"8185","CHEM 103","1","Introductory Chemistry I","3","  AINW","Lec","TR","1330-1445","FORBES 1022","Cropley, Jessica","-2","Closed","50","48","","","","","",
"8186","CHEM 103","2","Introductory Chemistry I","3","  AINW","Lec","TR","1630-1745","FORBES 1022","Thorsen, Amanda","-1","Closed","96","95","","","","","",
"8187","CHEM 103L","1","Introductory Chemistry Lab I","1","  AINW","Lab","M","0800-1050","FORBES 3009","Staff, CNU","2","Open","22","24","","","","","Yes",
"8188","CHEM 103L","2","Introductory Chemistry Lab I","1","  AINW","Lab","W","0800-1050","FORBES 3009","Staff, CNU","3","Open","21","24","","","","","Yes",
"8189","CHEM 103L","3","Introductory Chemistry Lab I","1","  AINW","Lab","T","0800-1050","FORBES 3009","Staff, CNU","9","Open","15","24","","","","","Yes",
"8190","CHEM 103L","4","Introductory Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3009","Bedford, John","2","Open","22","24","","","","","Yes",
"8191","CHEM 103L","5","Introductory Chemistry Lab I","1","  AINW","Lab","R","0830-1220","FORBES 3009","Staff, CNU","5","Open","19","24","","","","","Yes",
"8192","CHEM 103L","6","Introductory Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3009","Bedford, John","6","Open","18","24","","","","","Yes",
"9364","CHEM 104","2","Introductory Chemistry II","3","  AINW","Lec","MWF","1000-1050","FORBES 2070D","Staff, CNU","0","Closed","0","0","","","","","",
"8193","CHEM 110","1","Chemistry &amp; Society","3","  AINW","Lec","TR","1330-1445","FORBES 2070D","Patterson, Joshua","18","Open","30","48","","","","","Yes",
"8194","CHEM 121","1","General Chemistry I","3","  AINW","Lec","MWF","1000-1050","MCM 114","Thorsen, Amanda","5","Open","43","48","","","","","",
"8195","CHEM 121","2","General Chemistry I","3","  AINW","Lec","MWF","1300-1350","SERC 1181","Higgs, Andrew","12","Open","83","95","","","","","",
"8196","CHEM 121","3","General Chemistry I","3","  AINW","Lec","MWF","0900-0950","FORBES 1022","Cole, Kathryn","1","Open","47","48","","","","","",
"8197","CHEM 121","4","General Chemistry I","3","  AINW","Lec","MWF","1100-1150","MCM 114","Thorsen, Amanda","1","Open","47","48","","","","","",
"8198","CHEM 121","5","General Chemistry I","3","  AINW","Lec","TR","0930-1045","FORBES 2015","Cropley, Jessica","1","Open","47","48","","","","","",
"8199","CHEM 121","6","General Chemistry I","3","  AINW","Lec","MWF","1400-1450","FORBES 2015","Patterson, Joshua","18","Open","30","48","","","","","",
"8200","CHEM 121L","1","General Chemistry Lab I","1","  AINW","Lab","M","1300-1650","FORBES 3009","Shima, Sumie","6","Open","18","24","","","","","Yes",
"8209","CHEM 121L","10","General Chemistry Lab I","1","  AINW","Lab","M","1300-1650","FORBES 3002","Shima, Sumie; Staff, CNU","8","Open","16","24","","","","","Yes",
"8210","CHEM 121L","11","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3002","Shima, Sumie; Raven, Daphne","2","Open","22","24","","","","","Yes",
"8211","CHEM 121L","12","General Chemistry Lab I","1","  AINW","Lab","R","0830-1220","FORBES 3002","Staff, CNU","5","Open","19","24","","","","","Yes",
"8212","CHEM 121L","13","General Chemistry Lab I","1","  AINW","Lab","W","1800-2150","FORBES 3002","Shima, Sumie; Raven, Daphne","4","Open","20","24","","","","","Yes",
"8213","CHEM 121L","14","General Chemistry Lab I","1","  AINW","Lab","T","0830-1220","FORBES 3002","Staff, CNU","4","Open","20","24","","","","","Yes",
"8201","CHEM 121L","2","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3002","Shima, Sumie; Staff, CNU","1","Open","23","24","","","","","Yes",
"8202","CHEM 121L","3","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3009","Staff, CNU","4","Open","20","24","","","","","Yes",
"8203","CHEM 121L","4","General Chemistry Lab I","1","  AINW","Lab","W","1300-1650","FORBES 3002","Abdel-Fattah, Tarek","0","Closed","24","24","","","","","Yes",
"8204","CHEM 121L","5","General Chemistry Lab I","1","  AINW","Lab","R","1330-1720","FORBES 3002","Abdel-Fattah, Tarek","5","Open","19","24","","","","","Yes",
"8205","CHEM 121L","6","General Chemistry Lab I","1","  AINW","Lab","R","1330-1720","FORBES 3009","Shima, Sumie; Staff, CNU","3","Open","21","24","","","","","Yes",
"8206","CHEM 121L","7","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3002","Shima, Sumie; Raven, Daphne","0","Closed","24","24","","","","","Yes",
"8207","CHEM 121L","8","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3009","Staff, CNU","3","Open","21","24","","","","","Yes",
"8208","CHEM 121L","9","General Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3002","Staff, CNU","0","Closed","24","24","","","","","Yes",
"8214","CHEM 221","1","Organic Chemistry I","3","","Lec","MWF","0800-0850","FORBES 1022","Carney, Jeffrey","73","Open","22","95","","","","","Yes",
"8215","CHEM 221","2","Organic Chemistry I","3","","Lec","MWF","1000-1050","SERC 3395","Higgs, Andrew","0","Closed","48","48","","","","","Yes",
"8216","CHEM 221L","1","Organic Chemistry Lab I","1","","Lab","M","1300-1650","FORBES 3052","Liskin, Dmitry","4","Open","20","24","","","","","Yes",
"8217","CHEM 221L","2","Organic Chemistry Lab I","1","","Lab","T","1800-2150","FORBES 3052","Staff, CNU","11","Open","13","24","","","","","Yes",
"8218","CHEM 221L","3","Organic Chemistry Lab I","1","","Lab","T","1330-1720","FORBES 3052","Higgs, Andrew","2","Open","22","24","","","","","Yes",
"8219","CHEM 221L","4","Organic Chemistry Lab I","1","","Lab","T","0830-1220","FORBES 3040","Cole, Kathryn","12","Open","4","16","","","","","Yes",
"8220","CHEM 221L","5","Organic Chemistry Lab I","1","","Lab","M","1800-2150","FORBES 3052","Liskin, Dmitry","16","Open","8","24","","","","","Yes",
"8221","CHEM 222","1","Organic Chemistry II","3","","Lec","MWF","1000-1050","SERC 1181","Liskin, Dmitry","12","Open","83","95","","","","","Yes",
"8222","CHEM 222","2","Organic Chemistry II","3","","Lec","MWF","1200-1250","FORBES 1022","Liskin, Dmitry","53","Open","42","95","","","","","Yes",
"8223","CHEM 222L","1","Organic Chemistry Lab II","1","","Lab","R","0830-1220","FORBES 3052","Carney, Tiffany","12","Open","12","24","","","","","Yes",
"8224","CHEM 222L","2","Organic Chemistry Lab II","1","","Lab","R","1800-2150","FORBES 3048","Staff, CNU","0","Closed","16","16","","","","","Yes",
"8225","CHEM 222L","3","Organic Chemistry Lab II","1","","Lab","R","1800-2150","FORBES 3052","Cropley, Jessica","10","Open","14","24","","","","","Yes",
"8226","CHEM 222L","4","Organic Chemistry Lab II","1","","Lab","W","1300-1650","FORBES 3052","Carney, Jeffrey","1","Open","23","24","","","","","Yes",
"8227","CHEM 222L","5","Organic Chemistry Lab II","1","","Lab","W","1800-2150","FORBES 3048","Cropley, Jessica","0","Closed","16","16","","","","","Yes",
"8228","CHEM 222L","6","Organic Chemistry Lab II","1","","Lab","W","1800-2150","FORBES 3052","Carney, Tiffany","0","Closed","24","24","","","","","Yes",
"8229","CHEM 222L","7","Organic Chemistry Lab II","1","","Lab","R","1330-1720","FORBES 3052","Higgs, Andrew","0","Closed","24","24","","","","","Yes",
"8230","CHEM 242","1","General Chemistry II","3","  AINW","Lec","TR","1100-1215","FORBES 2070D","Shima, Sumie","3","Open","45","48","","","","","",
"8231","CHEM 242L","1","General Chemistry II Lab","1","  AINW","Lab","W","1300-1650","FORBES 3009","Shima, Sumie","0","Closed","24","24","","","","","",
"8232","CHEM 242L","2","General Chemistry II Lab","1","  AINW","Lab","W","1800-2150","FORBES 3009","Staff, CNU","0","Closed","24","24","","","","","",
"8233","CHEM 341","1","Physical Chemistry I","3","","Lec","MWF","1100-1150","FORBES 2070C","Patterson, Joshua","17","Open","22","39","","","","","",
"8234","CHEM 391","1","WI: Investigating Chemical Lit","3","  WI","Lec","MWF","1200-1250","FORBES 2014","Carney, Jeffrey","4","Open","20","24","","","","","",
"8235","CHEM 401","1","Inorganic Chemistry","3","","Lec","TR","1100-1215","FORBES 3048","Abdel-Fattah, Tarek","16","Open","8","24","","","","","",
"8236","CHEM 401L","1","Inorganic Chemistry Lab","1","","Lab","T","1330-1720","FORBES 3048","Abdel-Fattah, Tarek","18","Open","6","24","","","","","",
"8237","CHEM 445","1","Instrumental Analysis","3","","Lec","MWF","0900-0950","FORBES 3040","Quinlan, Ronald","10","Open","9","19","","","","","",
"8238","CHEM 445L","1","Instrumental Analysis Lab","1","","Lab","W","1300-1650","FORBES 3040","Quinlan, Ronald","10","Open","9","19","","","","","",
"8239","CHEM 465","1","Environmental Chemistry","3","","Lec","MWF","1000-1050","FORBES 2070E","Patterson, Joshua","31","Open","12","43","","","","","",
"8240","CHEM 565","1","Environmental Chemistry","3","","Lec","MWF","1000-1050","FORBES 2070E","Patterson, Joshua","4","Open","1","5","","","","","",
"8241","CHIN 101","1","Beginning Chinese I","3","","Lec","MWF","1000-1050","FORBES 3014","Smith, Jonathan","3","Open","9","12","","","","","",
"8242","CHIN 101","2","Beginning Chinese I","3","","Lec","MWF","1100-1150","FORBES 3014","Smith, Jonathan","3","Open","9","12","","","","","",
"8243","CHIN 201","1","Intermediate Chinese I","3","  LLFL","Lec","MWF","1300-1350","MCM 364","Smith, Jonathan","11","Open","13","24","","","","","",
"9217","CLAR 231","1","Applied Music: Clarinet","1","","Lab","","","ARR ","Byerly, Michael","-1","Closed","1","0","","","","","",
"9218","CLAR 331","1","Applied Music: Clarinet","1","","Lab","","","ARR ","Byerly, Michael","-1","Closed","1","0","","","","","",
"9216","CLAR 333","1","Applied Music: Clarinet","2","","Lec","","","ARR ","Byerly, Michael","-1","Closed","1","0","","","","","",
"9219","CLAR 431","1","Applied Music: Clarinet","1","","Lab","","","ARR ","Byerly, Michael","-1","Closed","1","0","","","","","",
"8245","CLST 201","1","The Mythic Imagination","3","  AIWT","Lec","MWF","1400-1450","MCM 357","Buszard, Bradley","0","Closed","24","24","","","","","",
"8246","CLST 212","1","Roman Culture","3","  AIWT","Lec","MWF","0900-0950","FORBES 2070A","Staff, CNU","0","Closed","24","24","","","","","",
"9124","CLST 212","2","Roman Culture","3","  AIWT","Lec","MWF","1300-1350","MCM 114","Staff, CNU","0","Closed","24","24","","","","","",
"8247","CLST 318","1","Leaders of Rome","3","  AIWT","Lec","MWF","1100-1150","TRIB 208","Buszard, Bradley","1","Open","14","15","","","","","",
"8248","CLST 418","1","WI: Leaders of Rome","3","  AIWT  WI","Lec","MWF","1100-1150","TRIB 208","Buszard, Bradley","3","Open","1","4","","","","","",
"9097","COLL 140","1","The Transitional Learner","2","","Lec","TR","0930-1020","FORBES 3014","Hardin, Emily","-32","Closed","32","0","","","","","",
"9098","COLL 141","1","Student Success Seminar","1","","Lec","T","1330-1420","FORBES 2014","Ritchey, Carolyn","-23","Closed","23","0","","","","","",
"9107","COLL 141","10","Student Success Seminar","1","","Lec","M","1400-1450","FORBES 2014","Carney, Jason","-21","Closed","21","0","","","","","",
"9108","COLL 141","11","Student Success Seminar","1","","Lec","W","1400-1450","MCM 160","Nunez, Emily","-21","Closed","21","0","","","","","",
"9109","COLL 141","12","Student Success Seminar","1","","Lec","T","0930-1020","MCM 310","Emmelhainz, Nicole","-24","Closed","24","0","","","","","",
"9110","COLL 141","13","Student Success Seminar","1","","Lec","R","0930-1020","MCM 160","Jessen, Noelle-Lynn","-22","Closed","22","0","","","","","",
"9111","COLL 141","14","Student Success Seminar","1","","Lec","W","0900-0950","MCM 310","Singer, Kaitlynn","-21","Closed","21","0","","","","","",
"9099","COLL 141","2","Student Success Seminar","1","","Lec","R","1330-1420","FORBES 2014","Staff, CNU","0","Closed","0","0","","","","","",
"9100","COLL 141","3","Student Success Seminar","1","","Lec","W","1730-1820","FORBES 2014","Gingrich, Emily","-21","Closed","21","0","","","","","",
"9101","COLL 141","4","Student Success Seminar","1","","Lec","W","1300-1350","MCM 160","Harrelson, Madison","-14","Closed","14","0","","","","","",
"9102","COLL 141","5","Student Success Seminar","1","","Lec","W","1100-1150","MCM 160","Johnston, Katie","-22","Closed","22","0","","","","","",
"9103","COLL 141","6","Student Success Seminar","1","","Lec","T","0930-1020","MCM 160","Jessen, Noelle-Lynn","-22","Closed","22","0","","","","","",
"9104","COLL 141","7","Student Success Seminar","1","","Lec","W","0900-0950","FORBES 3014","Guajardo, Nicole","-22","Closed","22","0","","","","","",
"9105","COLL 141","8","Student Success Seminar","1","","Lec","M","0900-0950","MCM 310","Staff, CNU","0","Closed","0","0","","","","","",
"9106","COLL 141","9","Student Success Seminar","1","","Lec","W","0900-0950","FORBES 2014","Gardner, Carrie","-23","Closed","23","0","","","","","",
"9112","COLL 150","1","The Intentional Learner","2","","Lec","MW","1730-1820","FORBES 2070A","Park, David","-2","Closed","2","0","","","","","",
"8249","COLL 277","1","Internship: Course for Career","1 - 3","","Pra","","","ARR ","McDowell, Erica","-6","Closed","6","0","","","","","",
"8252","COMM 201","3","Public Speaking","3","","Lec","MW","1800-1915","LUTR 131","Underwood, David","0","Closed","16","16","","","","","Yes",
"8253","COMM 201","4","Public Speaking","3","","Lec","MWF","1000-1050","LUTR 137","Roach&#233;, David","0","Closed","16","16","","","","","Yes",
"8255","COMM 201","6","Public Speaking","3","","Lec","TR","1630-1745","MCM 212","Sery, Joseph","0","Closed","16","16","","","","","Yes",
"9121","COMM 201","7","Public Speaking","3","","Lec","T","1930-2215","LUTR 139","Robinson, Melanie","0","Closed","16","16","","","","","Yes",
"9322","COMM 201","8","Public Speaking","3","","Lec","MWF","0900-0950","LUTR 139","Lane, Brianna","0","Closed","16","16","","","","","",
"8256","COMM 211","1","Interpersonal Communication","3","","Lec","TR","0930-1045","LUTR 264","Toh, Zena","2","Open","23","25","","","","","Yes",
"8257","COMM 211","2","Interpersonal Communication","3","","Lec","TR","1100-1215","LUTR 264","Toh, Zena","0","Closed","25","25","","","","","Yes",
"8258","COMM 222","1","Intro to Critical Media Studie","3","","Lec","MWF","0900-0950","LUTR 142","Cummings, Kelsey","10","Open","15","25","","","","","Yes",
"8259","COMM 222","2","Intro to Critical Media Studie","3","","Lec","MWF","1000-1050","LUTR 142","Cummings, Kelsey","0","Closed","22","22","","","","","Yes",
"8260","COMM 232","1","Digital Media Production","3","  AICE","Lec","TR","1500-1615","LUTR 142","Stern, Danielle","0","Closed","24","24","","","","","Yes",
"8263","COMM 239","2","Argumentation","3","  LLFR","Lec","MW","1930-2045","LUTR 376","Kryscio, Kathryn","2","Open","17","19","","","","","Yes",
"9137","COMM 239","5","Argumentation","3","  LLFR","Lec","MWF","1200-1250","FORBES 2088","Connable, Sean","1","Open","18","19","","","","","",
"9138","COMM 239","6","Argumentation","3","  LLFR","Lec","MWF","1300-1350","FORBES 2088","Robinson, Melanie","0","Closed","19","19","","","","","",
"9290","COMM 239","7","Argumentation","3","  LLFR","Lec","TR","0930-1045","FORBES 2088","Steiner, Mark","2","Open","17","19","","","","","",
"9291","COMM 239","8","Argumentation","3","  LLFR","Lec","TR","1500-1615","FORBES 3012","Steiner, Mark","1","Open","18","19","","","","","",
"8266","COMM 249","1","Introduction to Rhetoric","3","","Lec","MWF","1400-1450","LUTR 139","Connable, Sean","0","Closed","19","19","","","","","Yes",
"8267","COMM 249","2","Introduction to Rhetoric","3","","Lec","MWF","1500-1550","LUTR 139","Connable, Sean","3","Open","16","19","","","","","Yes",
"9323","COMM 264","1","Comm of Info &amp; Media Literacy","3","  LLFR","Lec","MWF","1000-1050","FORBES 2014","Smith, James","0","Closed","19","19","","","","","",
"8269","COMM 291","1","Internship in Communication","1 - 3","","Int","","","ARR ","Roach&#233;, David","0","Closed","0","0","","","","","Yes",
"8270","COMM 304","1","Interpersonal Theory","3","","Lec","TR","1330-1445","TFAC 204","Toh, Zena","7","Open","12","19","","","","","Yes",
"8271","COMM 311","1","Family Communication","3","","Lec","MWF","1200-1250","FORBES 2070A","Manning, Linda","-3","Closed","22","19","","","","","Yes",
"9139","COMM 311","2","Family Communication","3","","Lec","TR","1800-1915","LUTR 376","Manning, Linda","-1","Closed","20","19","","","","","",
"8272","COMM 320","1","Media Industries","3","","Lec","TR","1330-1445","LUTR 139","Sarkissian, Raffi","1","Open","18","19","","","","","Yes",
"8274","COMM 321","1","WI: Communication and Film","3","  WI","Lec","TR","1100-1215","LUTR 139","Sarkissian, Raffi","0","Closed","19","19","","","","","Yes",
"8275","COMM 321","2","WI: Communication and Film","3","  WI","Lec","M","1930-2215","LUTR 139","Connelly, Christopher","2","Open","17","19","","","","","Yes",
"9287","COMM 321","3","WI: Communication and Film","3","  WI","Lec","TR","1500-1615","LUTR 139","Sarkissian, Raffi","2","Open","17","19","","","","","",
"8276","COMM 325","1","Persuasion","3","","Lec","TR","1330-1445","FORBES 3012","Steiner, Mark","4","Open","12","16","","","","","",
"8278","COMM 335","1","Rhetoric and Politics","3","","Lec","MWF","1400-1450","LUTR 363","Smith, James","3","Open","21","24","","","","","Yes",
"8279","COMM 357","1","Tpcs in Media, Comm &amp; Pop Cult","3","","Lec","MWF","1000-1050","LUTR 139","Connable, Sean","0","Closed","19","19","","","","","Yes",
"8280","COMM 357","2","Tpcs in Media, Comm &amp; Pop Cult","3","","Lec","MWF","1300-1350","LUTR 363","Smith, James","0","Closed","22","22","","","","","Yes",
"8281","COMM 357","3","Tpcs in Media, Comm &amp; Pop Cult","3","","Lec","MWF","1100-1150","LUTR 139","Connable, Sean","-1","Closed","20","19","","","","","Yes",
"8282","COMM 360","1","Health &amp; Medical Communication","3","","Lec","TR","0930-1045","LUTR 139","Veksler, Alice","-3","Closed","25","22","","","","","",
"8283","COMM 367","1","Contemporary Tpcs Health Comm","3","","Lec","TR","1500-1615","TFAC 205","Toh, Zena","0","Closed","22","22","","","","","Yes",
"8284","COMM 389","1","Relationships and Technology","3","","Lec","MWF","1200-1250","LUTR 139","Roach&#233;, David","1","Open","18","19","","","","","Yes",
"8285","COMM 389","2","Relationships and Technology","3","","Lec","MWF","1300-1350","LUTR 139","Roach&#233;, David","1","Open","18","19","","","","","Yes",
"9162","COMM 395","1","SPC TP: Visual Rhetoric","3","","Lec","TR","1100-1215","MCM 207","Sery, Joseph","1","Open","18","19","","","","","",
"8286","COMM 402","1","Media Research Methods","3","","Lec","TR","0930-1045","LUTR 131","Stern, Danielle","5","Open","11","16","","","","","Yes",
"8287","COMM 402","2","Media Research Methods","3","","Lec","TR","1100-1215","LUTR 131","Stern, Danielle","0","Closed","16","16","","","","","Yes",
"8288","COMM 403","1","Rhetorical Criticism","3","","Lec","MWF","1100-1150","MCM 257","Smith, James","4","Open","15","19","","","","","Yes",
"8289","COMM 404","1","Quant Rrsch Mthds in Comm","3","","Lec","MWF","1100-1150","LUTR 157","Lane, Brianna","7","Open","12","19","","","","","Yes",
"8290","COMM 405","1","Qualitative Research Methods","3","","Lec","MWF","1100-1150","FORBES 2012","Manning, Linda","1","Open","18","19","","","","","Yes",
"8291","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","MWF","1300-1350","LUTR 131","Cummings, Kelsey","-13","Closed","13","0","","","","","Yes",
"8292","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Roach&#233;, David","-3","Closed","3","0","","","","","Yes",
"9312","COMP 131","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9220","COMP 431","1","Applied Music: Composition","1","","Lab","","","ARR ","Kim, Seung-Hye","-1","Closed","1","0","","","","","",
"9221","COMP 431","2","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9256","COMP 431","3","Applied Music: Composition","1","","Lab","","","ARR ","Rossum, Kelly","0","Closed","0","0","","","","","",
"9222","COND 533","1","Applied Music: Conducting","2","","Lab","","","ARR ","Reimer, Mark","-2","Closed","2","0","","","","","",
"9223","COND 533","2","Applied Music: Conducting","2","","Lab","","","ARR ","Irving, John","-1","Closed","1","0","","","","","",
"8293","CPEN 214","1","Digital Logic Design","3","","Lec","TR","1630-1745","LUTR 242","Keshtkar Vanashi, Hessam","6","Open","26","32","","","","","",
"8294","CPEN 214","2","Digital Logic Design","3","","Lec","TR","0930-1045","LUTR 242","Gerousis, Costa","9","Open","23","32","","","","","",
"8295","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","TR","1500-1550","LUTR 322","Valdez, Katherine","0","Closed","22","22","","","","","",
"8297","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","TR","1800-1850","LUTR 322","Valdez, Katherine","7","Open","15","22","","","","","",
"8296","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","TR","1630-1720","LUTR 322","Almalag, Mohammad","1","Open","21","22","","","","","",
"8298","CPEN 431","1","Computer Engineering Design","3","","Lec","TR","1100-1215","LUTR 204","Wang, Dali","11","Open","11","22","","","","","",
"8299","CPEN 497","1","WI: Computer Eng Capstn Dsgn 1","2","  WI","Lec","MWF","1300-1350","SERC 2289","Riedl, Anton","1","Open","11","12","","","","","",
"8300","CPEN 498","1","Computer Engineering Capstn 2","2","","Ind","MWF","1300-1350","SERC 2289","Riedl, Anton","4","Open","0","4","","","","","",
"8301","CPSC 110","1","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Hawkins, Kenneth","5","Open","43","48","","","","","",
"8302","CPSC 110","2","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Hawkins, Kenneth","8","Open","40","48","","","","","",
"8303","CPSC 110","3","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Hawkins, Kenneth","25","Open","23","48","","","","","",
"8304","CPSC 110","4","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","LUTR 258","Davis, Kimberly","0","Closed","48","48","","","","","",
"8305","CPSC 110","5","Introduction to Computing","3","  LLFR","Lec","MW","1600-1715","LUTR 258","Davis, Kimberly","8","Open","40","48","","","","","",
"8306","CPSC 140","1","Intro-Comp Prog w/ Multimedia","3","  LLFR","Lec","MWF","1300-1350","LUTR 258","Davis, Kimberly","2","Open","30","32","","","","","",
"8307","CPSC 150","1","Introduction to Programming","3","  LLFR","Lec","MWF","1000-1050","LUTR 121","Lu, Yan","59","Open","40","99","","","","","",
"8308","CPSC 150","2","Introduction to Programming","3","  LLFR","Lec","MWF","1100-1150","SERC 1181","Lu, Yan","79","Open","20","99","","","","","",
"8309","CPSC 150L","1","Intro to Programming Lab","1","","Lab","T","1800-1945","LUTR 323","Perkins, Keith","4","Open","21","25","","","","","",
"8311","CPSC 150L","3","Intro to Programming Lab","1","","Lab","M","1400-1545","LUTR 236","McElfresh, Scott","1","Open","24","25","","","","","",
"8313","CPSC 150L","5","Intro to Programming Lab","1","","Lab","W","1800-1945","LUTR 236","Lu, Yan","3","Open","22","25","","","","","",
"8314","CPSC 215","1","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 242","Leybold, Alan","-2","Closed","32","30","","","","","",
"8315","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 242","Leybold, Alan","-2","Closed","32","30","","","","","",
"8316","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MWF","1000-1050","LUTR 242","Owens, Tonja","-2","Closed","32","30","","","","","",
"8317","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1200-1250","LUTR 242","Owens, Tonja","-2","Closed","32","30","","","","","",
"8318","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MWF","1300-1350","LUTR 242","Lapke, Michael","-2","Closed","32","30","","","","","",
"8319","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","TR","1800-1915","LUTR 242","Phadke, Abhishek","-2","Closed","32","30","","","","","",
"8320","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","MW","1800-1915","SERC 2279","Flores, Roberto","8","Open","16","24","","","","","",
"8321","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 323","Belsky, Daniel","0","Closed","24","24","","","","","",
"8322","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","LUTR 236","Belsky, Daniel","3","Open","21","24","","","","","",
"8323","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","F","1300-1445","LUTR 236","Belsky, Daniel","12","Open","12","24","","","","","",
"8324","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","W","1400-1545","LUTR 236","Belsky, Daniel","1","Open","23","24","","","","","",
"8325","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","W","2000-2145","LUTR 236","Belsky, Daniel","2","Open","22","24","","","","","",
"8326","CPSC 255","1","Programming for Applications","3","","Lec","TR","0930-1045","LUTR 258","McElfresh, Scott","1","Open","23","24","","","","","",
"8327","CPSC 255","2","Programming for Applications","3","","Lec","TR","1330-1445","LUTR 258","McElfresh, Scott","2","Open","22","24","","","","","",
"8328","CPSC 256","1","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","TR","1100-1215","LUTR 236","Khan, Md Akib Zabed","10","Open","14","24","","","","","",
"8329","CPSC 256","2","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","TR","1500-1615","LUTR 236","Khan, Md Akib Zabed","10","Open","14","24","","","","","",
"8330","CPSC 270","1","Data and File Structures","3","","Lec","TR","1100-1215","LUTR 258","Conner, David","9","Open","19","28","","","","","",
"8331","CPSC 280","1","Intro to Software Engineering","3","","Lec","MWF","1100-1150","LUTR 236","Flores, Roberto","12","Open","16","28","","","","","",
