CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"9082","COMM 311","1","Family Communication","3","","Lec","MWF","0900-0950","LUTR 139","Manning, Linda","-1","Closed","25","24","","","","","",
"8263","COMM 315","1","Historical Topics in Media","3","","Lec","MWF","1400-1450","MCM 316","Cummings, Kelsey","-2","Closed","21","19","","","","","Yes",
"8264","COMM 315","2","Historical Topics in Media","3","","Lec","TR","1500-1615","LUTR 139","Sarkissian, Raffi","0","Closed","24","24","","","","","Yes",
"8265","COMM 321","1","WI: Communication and Film","3","  WI","Lec","M","1930-2215","LUTR 269","Connelly, Christopher","-1","Closed","20","19","","","","","Yes",
"8267","COMM 325","1","Persuasion","3","","Lec","TR","1330-1445","FERG 220","Smith, James","0","Closed","19","19","","","","","Yes",
"8268","COMM 357","1","Tpcs in Media, Comm &amp; Pop Cult","3","","Lec","TR","1630-1745","LUTR 139","Meyer, Michaela","-1","Closed","25","24","","","","","Yes",
"8270","COMM 360","1","Health &amp; Medical Communication","3","","Lec","TR","0930-1045","SERC 2289","Veksler, Alice","0","Closed","24","24","","","","","",
"9119","COMM 366","1","Interpersonal Conflict","3","","Lec","TR","1100-1215","LUTR 242","Roach&#233;, David","-1","Closed","23","22","","","","","",
"9085","COMM 367","3","Contemporary Tpcs Health Comm","3","","Lec","TR","1500-1615","MCM 314","Stern, Danielle","6","Open","18","24","","","","","",
"9121","COMM 395","1","SPC TP: Comm Intrper Dark Side","3","","Lec","MWF","1200-1250","LUTR 139","Lane, Brianna","-3","Closed","25","22","","","","","",
"8272","COMM 402","1","Media Research Methods","3","","Lec","TR","1330-1445","LUTR 139","Meyer, Michaela","4","Open","15","19","","","","","Yes",
"8275","COMM 452","3","WI: Sr Research in Comm","3","  WI","Lec","MWF","1000-1050","LUTR 131","Lane, Brianna","-15","Closed","15","0","","","","","Yes",
"8276","COMM 452","4","WI: Sr Research in Comm","3","  WI","Lec","MWF","1000-1050","LUTR 142","Manning, Linda","-19","Closed","19","0","","","","","Yes",
"8277","COMM 452","5","WI: Sr Research in Comm","3","  WI","Lec","TR","0930-1045","TRIB 1213","Smith, James","-19","Closed","19","0","","","","","Yes",
"9083","COMM 452","6","WI: Sr Research in Comm","3","  WI","Lec","TR","0930-1045","MCM 314","Stern, Danielle","-23","Closed","23","0","","","","","",
"8278","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Roach&#233;, David","-3","Closed","3","0","","","","","Yes",
"9179","COMP 332","1","Applied Music: Composition","1","","Lab","","","ARR ","Rossum, Kelly","-1","Closed","1","0","","","","","",
"9180","COMP 332","2","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9390","COMP 332","3","Applied Music: Composition","1","","Lab","","","ARR ","Kim, Seung-Hye","-1","Closed","1","0","","","","","",
"9181","COMP 432","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"8279","CPEN 214","1","Digital Logic Design","3","","Lec","TR","1330-1445","LUTR 269","Gerousis, Costa","12","Open","30","42","","","","","",
"8280","CPEN 315","1","Digital System Design","3","","Lec","TR","0930-1045","SERC 2291","Gerousis, Costa","13","Open","23","36","","","","","",
"8281","CPEN 315L","1","Digital System Design Lab","1","","Lab","M","1500-1745","LUTR 206","Gerousis, Costa","4","Open","12","16","","","","","Yes",
"8282","CPEN 315L","2","Digital System Design Lab","1","","Lab","M","1800-2045","LUTR 206","Wang, Dali","5","Open","11","16","","","","","Yes",
"8283","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1700-1750","LUTR 322","Valdez, Katherine","1","Open","21","22","","","","","Yes",
"8284","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1800-1850","LUTR 322","Valdez, Katherine","8","Open","14","22","","","","","Yes",
"8285","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Valdez, Katherine","0","Closed","22","22","","","","","Yes",
"8286","CPEN 414","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 269","Gerousis, Costa","6","Open","18","24","","","","","",
"8287","CPEN 422","1","Microprocessors","3","","Lec","MW","1600-1715","LUTR 204","Wang, Dali","7","Open","17","24","","","","","",
"8289","CPEN 498","1","Computer Engineering Capstn 2","2","","Ind","MWF","1100-1150","LUTR 323","Riedl, Anton; Keshtkar Vanashi, Hessam","2","Open","4","6","","","","","Yes",
"8290","CPSC 110","1","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Hawkins, Kenneth","28","Open","20","48","","","","","",
"8291","CPSC 110","2","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Hawkins, Kenneth","3","Open","45","48","","","","","",
"8292","CPSC 110","3","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Hawkins, Kenneth","0","Closed","48","48","","","","","",
"8293","CPSC 150","1","Introduction to Programming","3","  LLFR","Lec","MWF","1300-1350","LUTR 236","Belsky, Daniel","1","Open","35","36","","","","","",
"8294","CPSC 150","2","Introduction to Programming","3","  LLFR","Lec","MWF","1000-1050","LUTR 236","Khan, Akib Zabed","12","Open","24","36","","","","","",
"8295","CPSC 150","3","Introduction to Programming","3","  LLFR","Lec","MWF","1100-1150","LUTR 236","Khan, Akib Zabed","3","Open","33","36","","","","","",
"8296","CPSC 150L","1","Intro to Programming Lab","1","","Lab","M","1930-2115","LUTR 236","Belsky, Daniel; Pearson, Peter","5","Open","22","27","","","","","Yes",
"8297","CPSC 150L","2","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","Belsky, Daniel; Milausnic, Elizabeth","3","Open","24","27","","","","","Yes",
"8298","CPSC 150L","3","Intro to Programming Lab","1","","Lab","T","1800-1945","LUTR 258","Belsky, Daniel; Wells, Connor","0","Closed","27","27","","","","","Yes",
"8299","CPSC 150L","4","Intro to Programming Lab","1","","Lab","M","1600-1745","LUTR 323","Belsky, Daniel; Milausnic, Elizabeth","1","Open","25","26","","","","","Yes",
"8300","CPSC 215","1","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 242","Leybold, Alan","0","Closed","29","29","","","","","",
"8301","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 242","Leybold, Alan","-2","Closed","31","29","","","","","",
"8302","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MWF","1200-1250","LUTR 242","Owens, Tonja","-2","Closed","31","29","","","","","",
"8303","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1000-1050","LUTR 242","Owens, Tonja","-2","Closed","31","29","","","","","",
"8304","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MWF","1100-1150","LUTR 242","Owens, Tonja","-2","Closed","31","29","","","","","",
"8305","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","LUTR 242","Davis, Kimberly","-2","Closed","31","29","","","","","",
"9285","CPSC 215","7","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","SERC 2291","Ramlatchan, Miguel","2","Open","30","32","","","","","",
"8306","CPSC 216","1","Multimedia and Web Publishing","3","","Lec","MWF","1300-1350","LUTR 258","Davis, Kimberly","0","Closed","36","36","","","","","",
"8307","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","LUTR 236","Venturi, Gaelan","2","Open","22","24","","","","","",
"8308","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","TR","1800-1915","LUTR 236","Venturi, Gaelan","18","Open","6","24","","","","","",
"8309","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 236","Lu, Yan","2","Open","22","24","","","","","",
"8310","CPSC 250","4","Progrmng for Data Manipulation","3","","Lec","TR","1330-1445","LUTR 236","Lu, Yan","5","Open","19","24","","","","","",
"8311","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","W","1400-1545","LUTR 258","Phelps, William; Milausnic, Elizabeth","4","Open","20","24","","","","","Yes",
"8312","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","LUTR 109","Phelps, William; Wells, Connor","14","Open","10","24","","","","","Yes",
"8313","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","R","1800-1945","LUTR 258","Phelps, William; Pearson, Peter","11","Open","13","24","","","","","Yes",
"8314","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","W","1600-1745","LUTR 258","Phelps, William; Wells, Connor","4","Open","20","24","","","","","Yes",
"8315","CPSC 255","1","Programming for Applications","3","","Lec","MWF","1000-1050","LUTR 323","McElfresh, Scott","7","Open","17","24","","","","","",
"8316","CPSC 255","2","Programming for Applications","3","","Lec","MWF","1100-1150","LUTR 322","McElfresh, Scott","6","Open","18","24","","","","","",
"8317","CPSC 256","1","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","MWF","1500-1550","LUTR 236","Khan, Md Akib Zabed","3","Open","24","27","","","","","",
"8319","CPSC 270","2","Data and File Structures","3","","Lec","TR","1100-1215","LUTR 236","Phelps, William","6","Open","26","32","","","","","Yes",
"8321","CPSC 280","2","Intro to Software Engineering","3","","Lec","MWF","1000-1050","LUTR 258","Flores, Roberto","9","Open","23","32","","","","","Yes",
"8322","CPSC 327","1","C++ Programming","3","","Lec","TR","1330-1445","LUTR 258","Perkins, Keith","10","Open","14","24","","","","","Yes",
"8323","CPSC 327","2","C++ Programming","3","","Lec","TR","1100-1215","LUTR 258","Perkins, Keith","7","Open","17","24","","","","","Yes",
"8324","CPSC 335","1","Data Communication Systems","3","","Lec","TR","1800-1915","LUTR 109","Phadke, Abhishek","1","Open","29","30","","","","","Yes",
"8325","CPSC 336","1","Network Implementation &amp; Admin","3","","Lec","TR","0930-1045","LUTR 323","Kreider, Christopher","-6","Closed","30","24","","","","","",
"9359","CPSC 336","2","Network Implementation &amp; Admin","3","","Ind","","","ARR ","Kreider, Christopher","-1","Closed","1","0","","","","","",
"8326","CPSC 351","1","Info Sys Design/Implementation","3","","Lec","TR","0930-1045","LUTR 322","Lapke, Michael","2","Open","30","32","","","","","Yes",
"8328","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","0900-0950","LUTR 236","Belsky, Daniel","2","Open","20","22","","","","","",
"9260","CPSC 360","2","Programming Language Concepts","3","","Lec","MWF","0900-0950","LUTR 258","Flores, Roberto","2","Open","20","22","","","","","",
"8329","CPSC 410","1","Operating Systems I","3","","Lec","TR","0930-1045","LUTR 258","Perkins, Keith","-3","Closed","33","30","","","","","Yes",
"8330","CPSC 420","1","Algorithms","3","","Lec","MW","1800-1915","LUTR 236","McElfresh, Scott","9","Open","19","28","","","","","",
"8331","CPSC 420","2","Algorithms","3","","Lec","MW","1600-1715","LUTR 236","McElfresh, Scott","0","Closed","28","28","","","","","",
"8332","CPSC 440","1","Database Management Systems","3","","Lec","TR","1630-1745","LUTR 322","Almalag, Mohammad","-1","Closed","33","32","","","","","",
"8334","CPSC 440","3","Database Management Systems","3","","Lec","MWF","1400-1450","LUTR 236","Davis, Kimberly","0","Closed","32","32","","","","","",
"9365","CPSC 441","1","Big Data Technologies","3","","Ind","","","ARR ","Kreider, Christopher","-1","Closed","1","0","","","","","",
"8335","CPSC 445","1","WI: Information Science Capstn","3","  WI","Ind","MWF","1300-1350","LUTR 322","Almalag, Mohammad","8","Open","14","22","","","","","Yes",
"9138","CPSC 495","1","SPC TP: Fundamentals of UAV","3","","Lec","TR","1500-1615","LUTR 258","Phadke, Abhishek","0","Closed","24","24","","","","","",
"9151","CPSC 495","2","SPC TP: Netwrk Prot &amp; Architec","3","","Lec","TR","1800-1915","LUTR 322","Almalag, Mohammad","1","Open","17","18","","","","","",
"8337","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","MWF","1100-1150","LUTR 258","Belsky, Daniel","10","Open","38","48","","","","","Yes",
"8338","CPSC 502","1","Communications I","3","","Lec","TR","1800-1915","LUTR 322","Almalag, Mohammad","8","Open","16","24","","","","","Yes",
"8339","CPSC 521","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 269","Gerousis, Costa","2","Open","4","6","","","","","",
"8340","CRIM 208","1","Crime in America","3","","Lec","MWF","1000-1050","LUTR 269","Koon-Magnin, Sarah","-1","Closed","36","35","","","","","",
"8341","CRIM 208","2","Crime in America","3","","Lec","MWF","1100-1150","LUTR 269","Koon-Magnin, Sarah","-1","Closed","36","35","","","","","",
"8342","CRIM 319","1","Deviant Behavior","3","","Lec","MWF","1000-1050","LUTR 264","Lewis, Michael","0","Closed","19","19","","","","","",
"8343","CRIM 319","2","Deviant Behavior","3","","Lec","MWF","1100-1150","LUTR 264","Lewis, Michael","0","Closed","19","19","","","","","",
"8345","CRIM 331","2","Gender, Sexuality, and Crime","3","","Lec","MWF","1300-1350","FORBES 2015","Koon-Magnin, Sarah","0","Closed","29","29","","","","","",
"8347","CRIM 354","1","Policing in the 21st Century","3","","Lec","W","1800-2045","FORBES 3014","Devlin, Nicholas","0","Closed","24","24","","","","","",
"8348","CRIM 357","1","Incarceration and Punishment","3","","Lec","TR","1630-1745","FORBES 2070D","Keener, Steven","0","Closed","29","29","","","","","",
"8349","CRIM 357","2","Incarceration and Punishment","3","","Lec","TR","1800-1915","FORBES 2074","Keener, Steven","0","Closed","29","29","","","","","",
"8350","CRIM 374","1","Substance Use &amp; Addiction","3","","Lec","TR","0930-1045","LUTR 137","Russett, Jill","0","Closed","17","17","","","","","",
"8351","CRIM 390","1","WI: Criminological Theory","3","  WI","Lec","MWF","1100-1150","LUTR 167","Briddell, Laine","-3","Closed","18","15","","","","","",
"9245","CRIM 390","2","WI: Criminological Theory","3","  WI","Lec","MWF","1200-1250","LUTR 167","Briddell, Laine","-15","Closed","15","0","","","","","",
"9125","CRIM 395","1","SPC TP: Careers in Criminology","3","","Lec","M","1500-1750","FORBES 3012","Keener, Steven","-12","Closed","27","15","","","","","",
"9154","CRIM 491","1","Internship in Criminology","3","","Int","","","ARR ","Briddell, Laine","-2","Closed","2","0","","","","","",
"8352","CYBR 198","1","First Yr Cybersecurity Seminar","1","","Lec","W","1500-1550","LUTR 323","Kreider, Christopher","2","Open","10","12","","","","","Yes",
"8353","CYBR 298","1","Second Yr Cybersecurity Seminr","1","","Lec","W","1500-1550","LUTR 323","Kreider, Christopher","3","Open","9","12","","","","","Yes",
"9286","CYBR 399","1","IND ST: Intro to Cybersecurity","3","","Ind","","","ARR ","Lapke, Michael","-1","Closed","1","0","","","","","",
"8354","CYBR 428","1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1100-1215","LUTR 121","Phadke, Abhishek","9","Open","23","32","","","","","",
"8355","CYBR 429","1","Computer &amp; System Security","3","","Lec","MWF","1400-1450","LUTR 323","Roy, Ayan","-2","Closed","24","22","","","","","",
"9115","CYBR 444","1","Policy planning &amp; Assurance","3","","Lec","TR","1500-1615","LUTR 323","Lapke, Michael","0","Closed","22","22","","","","","",
"8356","CYBR 448","1","Adv Cyber Sec &amp; Cryptography","3","","Lec","TR","1330-1445","LUTR 323","Kreider, Christopher","-8","Closed","30","22","","","","","Yes",
"9128","CYBR 495","1","SPC TP: Incident Response","3","","Lec","MW","1930-2045","LUTR 323","Spencer, Darren","2","Open","22","24","","","","","",
"8357","CYBR 498","1","WI: Cyber Security Capstone","3","  WI","Lec","MWF","1300-1350","LUTR 323","Lapke, Michael","-2","Closed","24","22","","","","","Yes",
"9158","CYBR 529","1","Computer &amp; System Security","3","","Lec","MWF","1400-1450","LUTR 323","Roy, Ayan","3","Open","1","4","","","","","",
"9117","CYBR 544","1","Security Policy and Assurance","3","","Lec","TR","1500-1615","LUTR 323","Lapke, Michael","2","Open","2","4","","","","","",
"9270","CYBR 599","1","IND ST: Adv Computer&amp; Security","3","","Ind","","","ARR ","Kreider, Christopher","-1","Closed","1","0","","","","","",
"8361","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1100-1215","FERG T177","Lent, Jennifer","0","Closed","19","19","","","","","Yes",
"8362","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1430-1545","FERG T177","Melega-Jones, Patrizia","0","Closed","19","19","","","","","Yes",
"9256","DANC 204","3","Ballet I","3","  AICE","Lec","TR","1100-1215","FERG T177","Melega-Jones, Patrizia","1","Open","18","19","","","","","",
"8363","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","0930-1045","FERG T177","Lent, Jennifer","0","Closed","19","19","","","","","Yes",
"8367","DANC 206","1","Modern Dance I","3","  AICE","Lec","MW","1600-1715","FERG T177","Carpenter, Rachel","0","Closed","19","19","","","","","Yes",
"8364","DANC 304","1","Ballet II","3","","Lec","MW","1300-1415","FERG T177","Lloyd, Laura","2","Open","17","19","","","","","Yes",
"8358","DANC 306","1","Modern II","3","","Lec","TR","1630-1745","FERG T177","Bellecci, Ann","14","Open","5","19","","","","","Yes",
"8359","DANC 340","1","WI:Dance Hist &amp; Contemp Persp","3","  WI","Lec","TR","1500-1615","FERG 210","Bellecci, Ann","13","Open","6","19","","","","","Yes",
"8360","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","0930-1045","FERG T177","Bellecci, Ann","2","Open","17","19","","","","","Yes",
"8365","DANC 381","1","Production in Dance","0 - 1","","Lab","","","ARR ","Bellecci, Ann","-32","Closed","51","19","","","","","Yes",
"8366","DANC 430","1","Advanced Dance Styles","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","2","Open","17","19","","","","","Yes",
"9346","DANC 499","1","IND ST: MT Dance Technique","1","","Ind","","","ARR ","Lloyd, Laura","-1","Closed","1","0","","","","","",
"8368","DATA 301","1","Data Science Methodology","3","","Lec","TR","1630-1745","LUTR 323","Perkins, Keith","9","Open","15","24","","","","","Yes",
"8369","DTAN 300","1","Data Science for Social Scient","3","","Lec","TR","1100-1215","MCM 114","He, Zhaochen","1","Open","11","12","","","","","",
"8370","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","0900-0950","MCM 114","King, Sarah","-1","Closed","20","19","","","","","",
"9120","ECON 200","10","The Economic Way of Thinking","3","  LLFE","Lec","M","1800-2100","FORBES 3014","Hines, Sunita","2","Open","17","19","","","","","",
"8371","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1000-1050","MCM 114","King, Sarah","-7","Closed","33","26","","","","","",
"8372","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","TR","1330-1445","LUTR 137","Chakraborti, Rik","0","Closed","26","26","","","","","",
"8373","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1100-1150","MCM 207","Hamed, Hazem","-1","Closed","20","19","","","","","",
"8374","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","MCM 310","Hamed, Hazem","-2","Closed","28","26","","","","","",
"8375","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","MCM 310","Hamed, Hazem","0","Closed","19","19","","","","","",
"8376","ECON 200","7","The Economic Way of Thinking","3","  LLFE","Lec","T","1800-2045","FORBES 3012","Weldeegzie, Samuel","1","Open","18","19","","","","","",
"8377","ECON 200","8","The Economic Way of Thinking","3","  LLFE","Lec","R","1800-2045","FORBES 2070D","Weldeegzie, Samuel","1","Open","18","19","","","","","",
"8378","ECON 200","9","The Economic Way of Thinking","3","  LLFE","Lec","W","1800-2045","LUTR 376","Hines, Sunita","2","Open","17","19","","","","","",
"8379","ECON 201","1","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2045","LUTR 137","Taylor, Travis","1","Open","25","26","","","","","",
"8380","ECON 201","2","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1300-1350","FORBES 2074","Winder, Robert","-3","Closed","29","26","","","","","",
"8381","ECON 201","3","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1400-1450","FORBES 2074","Winder, Robert","0","Closed","19","19","","","","","",
"8382","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2025","LUTR 376","Crouson, Ethan","1","Open","18","19","","","","","",
"8383","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","He, Zhaochen","2","Open","83","85","","","","","",
"8384","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MWF","1400-1450","LUTR 137","Zestos, George","2","Open","17","19","","","","","",
"8385","ECON 202","3","Principles of Microeconomics","3","  LLFE","Lec","MW","1600-1715","FORBES 1022","King, Sarah","1","Open","84","85","","","","","",
"8386","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","MWF","1500-1550","LUTR 137","Zestos, George","2","Open","24","26","","","","","",
"8387","ECON 202","5","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2045","FORBES 2014","Yunn, Bora","1","Open","25","26","","","","","",
"8388","ECON 202","6","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2045","FORBES 2014","Yunn, Bora","-1","Closed","20","19","","","","","",
"8389","ECON 300","1","Quantitative Methods in ECON","3","","Lec","TR","1600-1715","LUTR 376","Hamed, Hazem","7","Open","12","19","","","","","",
"8390","ECON 303","1","Intrm Microeconomic Analysis","3","","Lec","TR","0930-1045","FORBES 2088","Yunn, Bora","10","Open","5","15","","","","","",
"8391","ECON 303","2","Intrm Microeconomic Analysis","3","","Lec","TR","1100-1215","FORBES 2088","Yunn, Bora","7","Open","8","15","","","","","",
"9304","ECON 320","1","IND ST: European Integration","3","  AIWT","Ind","","","ARR ","Zestos, George","-1","Closed","1","0","","","","","",
"8392","ECON 372","1","WI:Economic Dev Theory &amp; Polcy","3","  WI","Lec","TR","0930-1045","MCM 200C","Pradhan, Gyanendra","-2","Closed","17","15","","","","","",
"8393","ECON 381","1","Data Science for Social Scient","3","","Lec","TR","1100-1215","MCM 114","He, Zhaochen","3","Open","12","15","","","","","",
"8394","ECON 470","1","International Trade/Finance","3","","Lec","MWF","1300-1350","LUTR 137","Zestos, George","10","Open","9","19","","","","","",
"8395","ECON 475","1","Money and Banking","3","","Lec","MWF","1100-1150","FORBES 2070E","Winder, Robert","6","Open","13","19","","","","","",
"9389","ECON 485","1","Applied Econometrics","3","","Ind","","","ARR ","Zestos, George","-2","Closed","2","0","","","","","",
"8396","ECON 490","1","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1100-1215","LUTR 131","Taylor, Travis","1","Open","9","10","","","","","",
"8397","ECON 490","2","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1500-1615","LUTR 131","Taylor, Travis","2","Open","8","10","","","","","",
"8398","EENG 221","1","Signals and Systems","3","","Lec","MWF","0900-0950","LUTR 206","Ghaffari, Azad","7","Open","17","24","","","","","",
"8399","EENG 311","1","Electric Circuits II","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","2","Open","22","24","","","","","Yes",
"8400","EENG 311L","1","Electric Circuits II Lab","1","","Lab","W","1800-2045","LUTR 206","Doost Mohammadi, Farideh","2","Open","22","24","","","","","Yes",
"8401","EENG 421","1","Industrial Control &amp; Data Acq.","3","","Lec","TR","1100-1215","LUTR 206","Doost Mohammadi, Farideh","9","Open","15","24","","","","","Yes",
"9153","EENG 461","1","Communication Systems II","3","","Lec","T","1800-2045","LUTR 204","Backens, Jonathan","5","Open","13","18","","","","","",
"8402","EENG 497","1","WI:Electrical Eng Capstn Des 1","2","  WI","Lec","MWF","1100-1150","LUTR 323","Keshtkar Vanashi, Hessam; Riedl, Anton","2","Open","3","5","","","","","Yes",
"8403","EENG 498","1","Electrical Engineerng Capstn 2","2","","Ind","MWF","1100-1150","LUTR 323","Riedl, Anton; Keshtkar Vanashi, Hessam","1","Open","12","13","","","","","Yes",
"8404","ENGL 123","1","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","TRIB 208","Brown, Nicholas","0","Closed","19","19","","","","","",
"8413","ENGL 123","10","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 210","Hopkins, Patricia","4","Open","15","19","","","","","Yes",
"8414","ENGL 123","11","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 314","Lebron, Georgepierre","4","Open","15","19","","","","","Yes",
"8415","ENGL 123","12","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","TFAC 205","Covington, Brooke","0","Closed","19","19","","","","","Yes",
"8416","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 314","Lebron, Georgepierre","0","Closed","19","19","","","","","Yes",
"8418","ENGL 123","15","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 307","Rice Weber, Tracy","0","Closed","19","19","","","","","Yes",
"8419","ENGL 123","16","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 307","Rice Weber, Tracy","-1","Closed","20","19","","","","","Yes",
"8420","ENGL 123","17","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 307","Rice Weber, Tracy","0","Closed","19","19","","","","","Yes",
"8421","ENGL 123","18","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 207","Rowley, Sharon","2","Open","17","19","","","","","",
"8422","ENGL 123","19","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 366","Shortsleeve, Kevin","4","Open","15","19","","","","","Yes",
"8405","ENGL 123","2","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","TRIB 208","Brown, Nicholas","-1","Closed","20","19","","","","","",
"8424","ENGL 123","21","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 216","Tooley, Suki","1","Open","18","19","","","","","Yes",
"8406","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 314","Bunch, Imogene","3","Open","16","19","","","","","Yes",
"8407","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 314","Bunch, Imogene","0","Closed","19","19","","","","","Yes",
"8408","ENGL 123","5","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","FERG 208","Davis, Cynthia","0","Closed","19","19","","","","","Yes",
"8409","ENGL 123","6","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 164","Eleftheriou, Joanna","-1","Closed","20","19","","","","","Yes",
"8410","ENGL 123","7","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 257","Bunch, Imogene","2","Open","17","19","","","","","",
"8411","ENGL 123","8","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","TRIB 1213","Girvan, Shawn","0","Closed","19","19","","","","","",
"8412","ENGL 123","9","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 210","Hopkins, Patricia","1","Open","18","19","","","","","Yes",
"9072","ENGL 207","1","Deep Reading","3","","Lec","MWF","1000-1050","FERG 201","Garton-Gundling, Kyle","0","Closed","19","19","","","","","",
"8425","ENGL 211","1","Ethics, Law, and Journalism","3","","Lec","MWF","1100-1150","FERG 208","Davis, Cynthia","-2","Closed","22","20","","","","","Yes",
"8426","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","FERG 208","Apolloni, Jessica","1","Open","18","19","","","","","Yes",
"8435","ENGL 223","10","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","TRIB 1213","Menjivar, Cristina","0","Closed","19","19","","","","","Yes",
"8436","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","TRIB 1213","Menjivar, Cristina","0","Closed","19","19","","","","","Yes",
