CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"8168","COMM 291","1","Internship in Communication","1 - 3","","Int","","","ARR ","Roach&#233;, David","-1","Closed","1","0","","","","","Yes",
"8169","COMM 302","1","Critical Media Theory","3","","Lec","TR","1100-1215","MCM 210","Sarkissian, Raffi","-4","Closed","23","19","","","","","Yes",
"8170","COMM 305","1","First Amndmnt, Culture, &amp; Comm","3","  AIDE","Lec","TR","1330-1445","MCM 314","Sery, Joseph","2","Open","17","19","","","","","Yes",
"8171","COMM 311","1","Family Communication","3","","Lec","MWF","1100-1150","TFAC 205","Manning, Linda","-1","Closed","23","22","","","","","Yes",
"8172","COMM 315","1","Historical Topics in Media","3","","Lec","MWF","1400-1450","LUTR 264","Cummings, Kelsey","0","Closed","19","19","","","","","Yes",
"8173","COMM 320","1","Media Industries","3","","Lec","TR","1330-1445","LUTR 139","Sarkissian, Raffi","0","Closed","22","22","","","","","Yes",
"8174","COMM 320","2","Media Industries","3","","Lec","TR","1500-1615","LUTR 139","Sarkissian, Raffi","4","Open","16","20","","","","","",
"8177","COMM 321","3","WI: Communication and Film","3","  WI","Lec","M","1930-2215","LUTR 142","Connelly, Christopher","-1","Closed","20","19","","","","","",
"8178","COMM 323","1","Listening, Contempltn &amp; Dialog","3","","Lec","MWF","1000-1050","LUTR 139","Connable, Sean","1","Open","18","19","","","","","",
"8179","COMM 323","2","Listening, Contempltn &amp; Dialog","3","","Lec","MWF","1100-1150","LUTR 139","Connable, Sean","0","Closed","19","19","","","","","",
"8181","COMM 326","1","Media Audiences","3","","Lec","TR","1330-1445","LUTR 131","Meyer, Michaela","2","Open","17","19","","","","","",
"8183","COMM 357","1","Tpcs in Media, Comm &amp; Pop Cult","3","","Lec","TR","0930-1045","FORBES 2088","Steiner, Mark","1","Open","18","19","","","","","",
"8184","COMM 360","1","Health &amp; Medical Communication","3","","Lec","TR","0930-1045","LUTR 139","Veksler, Alice","0","Closed","22","22","","","","","",
"8185","COMM 367","1","Contemporary Tpcs Health Comm","3","","Lec","TR","0930-1045","FERG 220","Toh, Zena","-1","Closed","20","19","","","","","",
"8186","COMM 367","2","Contemporary Tpcs Health Comm","3","","Lec","TR","1100-1215","FERG 220","Toh, Zena","-1","Closed","20","19","","","","","",
"8187","COMM 402","1","Media Research Methods","3","","Lec","TR","1630-1745","LUTR 352","Meyer, Michaela","9","Open","13","22","","","","","",
"8188","COMM 402","2","Media Research Methods","3","","Lec","TR","1800-1915","LUTR 352","Meyer, Michaela","12","Open","10","22","","","","","",
"9094","COMM 403","1","Rhetorical Criticism","3","","Lec","MWF","1300-1350","LUTR 139","Smith, James","2","Open","17","19","","","","","",
"8189","COMM 404","1","Quant Rrsch Mthds in Comm","3","","Lec","MWF","1000-1050","LUTR 157","Lane, Brianna","4","Open","15","19","","","","","Yes",
"8190","COMM 405","1","Qualitative Research Methods","3","","Lec","MWF","1000-1050","TFAC 204","Manning, Linda","1","Open","18","19","","","","","",
"8191","COMM 414","1","Adv Relational Communication","3","","Lec","TR","1330-1445","FERG 220","Toh, Zena","-1","Closed","20","19","","","","","Yes",
"8192","COMM 414","2","Adv Relational Communication","3","","Lec","TR","1500-1615","FERG 220","Toh, Zena","1","Open","18","19","","","","","Yes",
"8194","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","MWF; MWF","1000-1050; 1000-1050","LUTR 142; LUTR 352","Smith, James","-7","Closed","7","0","","","","","Yes",
"8195","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Roach&#233;, David","-8","Closed","8","0","","","","","Yes",
"9273","COMM 499","1","IND ST: Relatnshps in Media","3","","Ind","","","ARR ","Lane, Brianna","-2","Closed","2","0","","","","","",
"9241","COMP 131","1","Applied Music: Composition","1","","Lab","","","ARR ","Kim, Seung-Hye","0","Closed","0","0","","","","","",
"9331","COMP 131","2","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9136","COMP 331","1","Applied Music: Composition","1","","Lab","","","ARR ","Kim, Seung-Hye","-2","Closed","2","0","","","","","",
"9137","COMP 331","2","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9138","COMP 431","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9128","COND 533","1","Applied Music: Conducting","2","","Lab","","","ARR ","Reimer, Mark","-3","Closed","3","0","","","","","",
"9129","COND 533","2","Applied Music: Conducting","2","","Lab","","","ARR ","Lusher, Andrew","-1","Closed","1","0","","","","","",
"9171","COND 533","3","Applied Music: Conducting","2","","Lab","","","ARR ","Cook, Richard","-1","Closed","1","0","","","","","",
"8196","CPEN 214","1","Digital Logic Design","3","","Lec","TR","1630-1745","LUTR 269","Backens, Jonathan","10","Open","24","34","","","","","",
"8197","CPEN 214","2","Digital Logic Design","3","","Lec","TR","0930-1045","LUTR 269","Gerousis, Costa","12","Open","22","34","","","","","",
"8198","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","TR","1500-1550","LUTR 142","Valdez, Katherine","-1","Closed","23","22","","","","","Yes",
"8199","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","TR","1630-1720","LUTR 242","Valdez, Katherine","0","Closed","22","22","","","","","Yes",
"8200","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","TR","1800-1850","LUTR 242","Valdez, Katherine","0","Closed","22","22","","","","","Yes",
"8201","CPEN 431","1","Computer Engineering Design","3","","Lec","MW","1100-1215","LUTR 204","Wang, Dali","18","Open","6","24","","","","","Yes",
"8202","CPEN 497","1","WI: Computer Eng Capstn Dsgn 1","2","  WI","Lec","MWF","1300-1350","LUTR 322","Riedl, Anton","14","Open","4","18","","","","","Yes",
"9259","CPSC 110","1","Introduction to Computing","3","  LLFR","Lec","MW","1600-1715","LUTR 322","Davis, Kimberly","4","Open","32","36","","","","","",
"8204","CPSC 110","1M","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Hawkins, Kenneth","14","Open","34","48","","","","","",
"8205","CPSC 110","2C","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Hawkins, Kenneth","3","Open","45","48","","","","","",
"8206","CPSC 110","3M","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Hawkins, Kenneth","0","Closed","48","48","","","","","",
"8207","CPSC 110","4M","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","LUTR 258","Davis, Kimberly","3","Open","45","48","","","","","",
"8208","CPSC 110","5M","Introduction to Computing","3","  LLFR","Lec","MWF","1300-1350","LUTR 258","Davis, Kimberly","0","Closed","48","48","","","","","",
"8209","CPSC 140","1","Intro-Comp Prog w/ Multimedia","3","  LLFR","Lec","TR","1100-1215","LUTR 258","Almalag, Mohammad","5","Open","27","32","","","","","",
"8210","CPSC 150","1M","Introduction to Programming","3","  LLFR","Lec","MWF","1000-1050","LUTR 121","Lu, Yan","2","Open","47","49","","","","","",
"8211","CPSC 150","2","Introduction to Programming","3","  LLFR","Lec","MWF","1300-1350","LUTR 121","Lu, Yan","9","Open","40","49","","","","","",
"8212","CPSC 150L","1F","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","Belsky, Daniel; Milausnic, Elizabeth","11","Open","13","24","","","","","Yes",
"8213","CPSC 150L","2","Intro to Programming Lab","1","","Lab","M","1400-1545","LUTR 236","Belsky, Daniel; Logan, Darryle","3","Open","21","24","","","","","Yes",
"8214","CPSC 150L","3","Intro to Programming Lab","1","","Lab","T","2000-2145","LUTR 236","Lu, Yan; Wells, Connor","9","Open","15","24","","","","","Yes",
"8215","CPSC 150L","4","Intro to Programming Lab","1","","Lab","R","1800-1945","LUTR 323","Belsky, Daniel; Milausnic, Elizabeth","7","Open","17","24","","","","","Yes",
"8216","CPSC 150L","5","Intro to Programming Lab","1","","Lab","T","1800-1945","LUTR 323","Lu, Yan; Wells, Connor","4","Open","20","24","","","","","Yes",
"8217","CPSC 215","1","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 109","Leybold, Alan","-1","Closed","30","29","","","","","",
"8218","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 109","Leybold, Alan","0","Closed","29","29","","","","","",
"8219","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MWF","1000-1050","LUTR 109","Owens, Tonja","-1","Closed","30","29","","","","","",
"9194","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1300-1350","LUTR 109","Owens, Tonja","0","Closed","28","28","","","","","",
"9195","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MWF","1200-1250","LUTR 109","Owens, Tonja","1","Open","27","28","","","","","",
"9292","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","TR","1800-1915","LUTR 236","Ramlatchan, Miguel","1","Open","27","28","","","","","",
"8221","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","MW","1600-1715","LUTR 236","Venturi, Gaelan","2","Open","22","24","","","","","Yes",
"8222","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","LUTR 236","Belsky, Daniel","1","Open","23","24","","","","","Yes",
"8223","CPSC 250","4","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 236","Belsky, Daniel","0","Closed","24","24","","","","","Yes",
"8224","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","W","1400-1545","LUTR 236","Conner, David; Pearson, Peter","9","Open","15","24","","","","","Yes",
"8225","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","F","1300-1445","LUTR 236","Conner, David; Pearson, Peter","11","Open","13","24","","","","","Yes",
"8226","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","W","1600-1745","LUTR 323","Conner, David; Milausnic, Elizabeth","11","Open","13","24","","","","","Yes",
"8227","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","FORBES 2090","Conner, David; Wells, Connor","3","Open","21","24","","","","","Yes",
"8228","CPSC 255","1","Programming for Applications","3","","Lec","TR","1100-1215","LUTR 236","McElfresh, Scott","3","Open","21","24","","","","","Yes",
"8229","CPSC 255","2","Programming for Applications","3","","Lec","TR","0930-1045","LUTR 258","McElfresh, Scott","13","Open","11","24","","","","","Yes",
"8230","CPSC 255","3","Programming for Applications","3","","Lec","TR","1500-1615","LUTR 258","Khan, Akib Zabed","7","Open","17","24","","","","","Yes",
"8231","CPSC 256","1","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","TR","0930-1045","LUTR 323","Khan, Akib Zabed","2","Open","22","24","","","","","Yes",
"9225","CPSC 256","2","C/C++ Prgm for Engr &amp; Scientis","3","","Lec","TR","0800-0915","LUTR 323","Khan, Akib Zabed","13","Open","11","24","","","","","",
"8232","CPSC 270","1","Data and File Structures","3","","Lec","TR","1330-1445","LUTR 236","Conner, David","6","Open","28","34","","","","","",
"8233","CPSC 280","1","Intro to Software Engineering","3","","Lec","MWF","1100-1150","LUTR 258","Flores, Roberto","0","Closed","34","34","","","","","",
"8234","CPSC 327","1","C++ Programming","3","","Lec","TR","1630-1745","LUTR 258","Perkins, Keith","0","Closed","24","24","","","","","",
"8235","CPSC 327","2","C++ Programming","3","","Lec","TR","1330-1445","LUTR 258","Perkins, Keith","0","Closed","24","24","","","","","",
"8236","CPSC 335","1","Data Communication Systems","3","","Lec","TR","0930-1045","LUTR 376","Phadke, Abhishek","-3","Closed","35","32","","","","","",
"8237","CPSC 336","1","Network Implementation &amp; Admin","3","","Lec","TR","1100-1215","LUTR 323","Kreider, Christopher","-2","Closed","26","24","","","","","",
"8238","CPSC 350","1","Information Systems Analysis","3","","Lec","TR","1100-1215","LUTR 264","Lapke, Michael","-6","Closed","32","26","","","","","",
"8239","CPSC 350","2","Information Systems Analysis","3","","Lec","TR","1500-1615","LUTR 322","Lapke, Michael","-2","Closed","28","26","","","","","",
"8240","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","1000-1050","LUTR 258","Belsky, Daniel","-5","Closed","39","34","","","","","",
"8241","CPSC 410","1","Operating Systems I","3","","Lec","TR","0930-1045","LUTR 236","Perkins, Keith","3","Open","29","32","","","","","",
"8242","CPSC 420","1","Algorithms","3","","Lec","TR","0800-0915","LUTR 236","McElfresh, Scott","1","Open","31","32","","","","","",
"8243","CPSC 440","1","Database Management Systems","3","","Lec","TR","1800-1915","LUTR 322","Almalag, Mohammad","-2","Closed","34","32","","","","","",
"8244","CPSC 441","1","Big Data Technologies","3","","Lec","TR","1500-1615","LUTR 323","Kreider, Christopher","0","Closed","10","10","","","","","",
"8245","CPSC 445","1","WI: Information Science Capstn","3","  WI","Ind","TR","1330-1445","LUTR 109","Almalag, Mohammad","7","Open","5","12","","","","","",
"8246","CPSC 470","1","Theoretical Computer Science","3","","Lec","TR","1630-1745","LUTR 323","McElfresh, Scott","8","Open","4","12","","","","","",
"8247","CPSC 471","1","Applied Artificial Intelligenc","3","","Lec","MW","1800-1915","LUTR 236","Perkins, Keith","15","Open","13","28","","","","","",
"8248","CPSC 480","1","Software Design/Development","3","","Lec","MW","1600-1715","LUTR 258","Flores, Roberto","7","Open","13","20","","","","","",
"8249","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","TR","1330-1445","LUTR 322","Phadke, Abhishek","24","Open","12","36","","","","","Yes",
"8250","CPSC 501","1","Software Sys Dsgn/Implmentatn","3","","Lec","MW","1600-1715","LUTR 258","Flores, Roberto","0","Closed","12","12","","","","","",
"8251","CPSC 510","1","Artificial Intelligence I","3","","Lec","MW","1800-1915","LUTR 323","Conner, David","13","Open","11","24","","","","","",
"8252","CPSC 570","1","Theoretical Computer Science","3","","Lec","TR","1630-1745","LUTR 323","McElfresh, Scott","2","Open","10","12","","","","","",
"9310","CPSC 595","1","SPC TP: Big Data","3","","Lec","TR","1500-1615","LUTR 323","Kreider, Christopher","3","Open","2","5","","","","","",
"8253","CRIM 208","1","Crime in America","3","","Lec","TR","1100-1215","MCM 101","Keener, Steven","-8","Closed","107","99","","","","","",
"8254","CRIM 275","1","Introduction to Forensic Scien","3","","Lec","MWF","1400-1450","LUTR 376","Loy, Christopher","0","Closed","24","24","","","","","",
"8463","CRIM 324","1","Victims and Victimization","3","","Lec","MWF","1200-1250","LUTR 137","Koon-Magnin, Sarah","0","Closed","27","27","","","","","",
"8464","CRIM 324","2","Victims and Victimization","3","","Lec","MWF","1300-1350","LUTR 137","Koon-Magnin, Sarah","0","Closed","27","27","","","","","",
"8255","CRIM 335","1","Race, Inequality, and Crime","3","","Lec","TR","1500-1615","LUTR 242","Briddell, Laine","4","Open","23","27","","","","","",
"8256","CRIM 338","1","Mental Hlth, Crime &amp; Crim Just","3","","Lec","TR","1630-1745","LUTR 142","Keener, Steven","0","Closed","27","27","","","","","",
"8257","CRIM 354","1","Policing in the 21st Century","3","","Lec","T","1800-2045","LUTR 121","Devlin, Nicholas","1","Open","26","27","","","","","",
"8258","CRIM 365","1","Social Change and Policy","3","","Lec","TR","1100-1215","FERG 201","Harris, Jaime","0","Closed","17","17","","","","","",
"8259","CRIM 365","2","Social Change and Policy","3","","Lec","TR","1500-1615","LUTR 372","Harris, Jaime","0","Closed","17","17","","","","","",
"8260","CRIM 374","1","Substance Use &amp; Addiction","3","","Lec","TR","1330-1445","FORBES 2015","Russett, Jill","0","Closed","15","15","","","","","",
"8261","CRIM 390","1","WI: Criminological Theory","3","  WI","Lec","MWF","0900-0950","LUTR 167","Koon-Magnin, Sarah","-4","Closed","19","15","","","","","",
"8262","CRIM 390","2","WI: Criminological Theory","3","  WI","Lec","MWF","1100-1150","TRIB 1213","Briddell, Laine","-3","Closed","18","15","","","","","",
"9109","CRIM 395","1","SPC TP: Juvenile Delinquency","3","","Lec","MWF; MWF","1300-1350; 1300-1350","LUTR 142; FERG 201","Briddell, Laine","-1","Closed","28","27","","","","","",
"9110","CRIM 395","2","SPC TP: Juvenile Delinquency","3","","Lec","MWF; MWF","1400-1450; 1400-1450","LUTR 142; FERG 201","Briddell, Laine","3","Open","24","27","","","","","",
"8263","CRIM 491","1","Internship in Criminology","3","","Int","","","ARR ","Briddell, Laine","-8","Closed","32","24","","","","","",
"8264","CYBR 198","1C","First Yr Cybersecurity Seminar","1","","Lec","W","1300-1350","TFAC 102","Kreider, Christopher","0","Closed","32","32","","","","","",
"8265","CYBR 298","1","Second Yr Cybersecurity Seminr","1","","Lec","W","1300-1350","TFAC 102","Kreider, Christopher","-6","Closed","8","2","","","","","",
"8266","CYBR 328","1","Fndtns &amp; Princ of Cybersecurty","3","","Lec","TR","1330-1445","LUTR 264","Lapke, Michael","0","Closed","30","30","","","","","",
"9197","CYBR 328","2","Fndtns &amp; Princ of Cybersecurty","3","","Lec","TR","1330-1445","LUTR 323","Kreider, Christopher","4","Open","20","24","","","","","",
"8267","CYBR 428","1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1930-2045","LUTR 258","Phadke, Abhishek","10","Open","20","30","","","","","",
"8268","CYBR 429","1","Computer &amp; System Security","3","","Lec","MWF","1000-1050","LUTR 323","Roy, Ayan","0","Closed","13","13","","","","","",
"9258","CYBR 495","1","SPC TP: Digital Forensics","3","","Lec","MW","1930-2045","LUTR 323","Spencer, Darren","9","Open","15","24","","","","","",
"8269","CYBR 498","1","WI: Cyber Security Capstone","3","  WI","Lec","TR","1330-1445","LUTR 109","Almalag, Mohammad","8","Open","4","12","","","","","",
"9311","CYBR 599","1","IND ST: Cyber Warfare","3","","Ind","","","ARR ","Kreider, Christopher","-1","Closed","1","0","","","","","",
"8465","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1430-1545","FERG T177","Melega-Jones, Patrizia","1","Open","18","19","","","","","",
"8466","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1100-1215","FERG T177","Lent, Jennifer","2","Open","17","19","","","","","",
"8467","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","0930-1045","FERG T177","Lent, Jennifer","0","Closed","19","19","","","","","",
"8468","DANC 205","2","Classic Jazz Technique","3","  AICE","Lec","MW","1600-1715","FERG T177","Fink, Victoria","2","Open","17","19","","","","","",
"8470","DANC 206","2","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FERG T177","Lopez, Mariah","1","Open","18","19","","","","","Yes",
"9170","DANC 208","1","Hip Hop","3","  AICE","Lec","TR","1630-1745","FERG T177","Salters, Samantha","0","Closed","19","19","","","","","",
"8471","DANC 240","1","Dance Composition","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","7","Open","12","19","","","","","Yes",
"8473","DANC 330","1","Dance Styles","3","","Lec","MW","1300-1415","FERG T177","Lloyd, Laura","1","Open","18","19","","","","","Yes",
"8270","DATA 201","1","Introduction to Data Science","3","","Lec","TR","1800-1915","LUTR 258","Phelps, William","17","Open","17","34","","","","","Yes",
"8271","DTAN 200","1","Intro to Data Analytic Soc Sci","3","","Lec","TR","1330-1445","FORBES 2090","Shelton, Crystal","9","Open","15","24","","","","","",
"8272","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1100-1150","TRIB 1210","Hamed, Hazem","0","Closed","19","19","","","","","",
"9256","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","T","1800-2100","LUTR 142","Brown, Adolph","1","Open","18","19","","","","","",
"8273","ECON 200","2R","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","MCM 101","Hamed, Hazem","1","Open","94","95","","","","","",
"8274","ECON 200","3M","The Economic Way of Thinking","3","  LLFE","Lec","TR","1330-1445","LUTR 242","Chakraborti, Rik","-5","Closed","24","19","","","","","",
"8275","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MWF","0900-0950","FORBES 2074","Weldeegzie, Samuel","3","Open","16","19","","","","","",
"8276","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1000-1050","FORBES 2088","Cann-Tamakloe, Ralph","3","Open","16","19","","","","","",
"8277","ECON 201","1M","Principles of Macroeconomics","3","  LLFE","Lec","TR","1330-1445","LUTR 121","He, Zhaochen","-1","Closed","91","90","","","","","",
"8278","ECON 201","2M","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1400-1450","LUTR 121","King, Sarah","0","Closed","90","90","","","","","",
"8279","ECON 201","3C","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2100","FORBES 2070A","Crouson, Ethan","1","Open","18","19","","","","","",
"8280","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1100-1150","FORBES 2074","King, Sarah","-3","Closed","22","19","","","","","",
"9051","ECON 201","5","Principles of Macroeconomics","3","  LLFE","Lec","TR","0930-1045","MCM 101","Pradhan, Gyanendra","2","Open","88","90","","","","","",
"9248","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","0930-1045","LUTR 137","Cann-Tamakloe, Ralph","0","Closed","19","19","","","","","",
"8281","ECON 202","1C","Principles of Microeconomics","3","  LLFE","Lec","M","1800-2100","FORBES 2070A","Hines, Sunita","3","Open","16","19","","","","","",
"9255","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MWF","1500-1550","LUTR 157","Zestos, George","1","Open","18","19","","","","","",
"8282","ECON 202","2M","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","Taylor, Travis","1","Open","94","95","","","","","",
"8283","ECON 202","3C","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2100","LUTR 269","Yunn, Bora","2","Open","17","19","","","","","",
"8284","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2045","LUTR 269","Yunn, Bora","0","Closed","19","19","","","","","",
"8285","ECON 300","1","Quantitative Methods in ECON","3","","Lec","MWF","1000-1050","TRIB 1210","Hamed, Hazem","7","Open","12","19","","","","","",
"8286","ECON 304","1","Interm Macroeconomic Analysis","3","","Lec","TR","0930-1045","LUTR 322","Yunn, Bora","4","Open","15","19","","","","","",
"8287","ECON 304","2","Interm Macroeconomic Analysis","3","","Lec","TR; TR","1100-1215; 1100-1215","LUTR 142; TRIB 170","Yunn, Bora","2","Open","8","10","","","","","",
"8289","ECON 351","1","Urban Economics","3","","Lec","MW","1600-1715","LUTR 264","King, Sarah","3","Open","13","16","","","","","",
"8290","ECON 361","1","Labor Economics","3","","Lec","TR","1500-1615","LUTR 264","He, Zhaochen","11","Open","11","22","","","","","",
"8291","ECON 465","1","Industrial Org &amp; Public Policy","3","","Lec","TR","1100-1215","LUTR 242","Chakraborti, Rik","-1","Closed","16","15","","","","","Yes",
"8292","ECON 485","1","Applied Econometrics","3","","Lec","MWF","1300-1350","LUTR 157","Zestos, George","8","Open","11","19","","","","","",
"8293","ECON 485","2","Applied Econometrics","3","","Lec","MWF","1400-1450","LUTR 157","Zestos, George","12","Open","7","19","","","","","",
"9050","ECON 495","1","SPC TP: Conflict &amp; Defens Econ","3","","Lec","TR","0930-1045","FERG 221","Taylor, Travis","15","Open","4","19","","","","","Yes",
"9276","ECON 499","1","IND ST: Data Visual &amp; Gen AI","3","","Ind","","","ARR ","He, Zhaochen","-1","Closed","1","0","","","","","",
"8294","EENG 321","1","Control Systems","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","3","Open","21","24","","","","","",
"8295","EENG 321L","1","Control System Laboratory","1","","Lab","W","1800-2045","LUTR 206","Doost Mohammadi, Farideh","3","Open","21","24","","","","","Yes",
"8296","EENG 361","1","Communication Systems I","3","","Lec","MWF","1400-1450","LUTR 206","Ghaffari, Azad","5","Open","19","24","","","","","",
"8297","EENG 361L","1","Communication Systems Lab","1","","Lab","M","1800-2045","LUTR 206","Ghaffari, Azad","5","Open","19","24","","","","","Yes",
"8298","EENG 481","1","Digital Signal Processing","3","","Lec","MWF","1000-1050","LUTR 204","Wang, Dali","12","Open","12","24","","","","","",
"8299","EENG 497","1","WI:Electrical Eng Capstn Des 1","2","  WI","Lec","MWF","1300-1350","LUTR 322","Riedl, Anton","6","Open","12","18","","","","","Yes",
"8300","EENG 498","1","Electrical Engineerng Capstn 2","2","","Ind","MWF","1300-1350","LUTR 322","Riedl, Anton","0","Closed","2","2","","","","","",
"8484","ENGL 123","10C","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 257","Finneran, Elisa","0","Closed","19","19","","","","","Yes",
"8486","ENGL 123","12","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","FERG 208","Girvan, Shawn","0","Closed","19","19","","","","","Yes",
"8487","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","FORBES 2070E","Blackstone, Andrea","1","Open","18","19","","","","","Yes",
"8488","ENGL 123","14","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","FERG 208","Menjivar, Cristina","0","Closed","19","19","","","","","Yes",
"8489","ENGL 123","15C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1500-1550","MCM 162","Menjivar, Cristina","0","Closed","19","19","","","","","Yes",
"8490","ENGL 123","16","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 160","Rice Weber, Tracy","0","Closed","19","19","","","","","Yes",
"8491","ENGL 123","17","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 262","Rose, Andrew","1","Open","18","19","","","","","Yes",
"8492","ENGL 123","18","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 357","Rowley, Sharon","1","Open","18","19","","","","","Yes",
"8493","ENGL 123","19C","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 316","Stewart, Nathan","-1","Closed","20","19","","","","","Yes",
"8475","ENGL 123","1C","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","FORBES 2012","Brown, Nicholas","-1","Closed","20","19","","","","","Yes",
"8494","ENGL 123","20M","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 316","Stewart, Nathan","0","Closed","19","19","","","","","Yes",
"8495","ENGL 123","21M","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 316","Stewart, Nathan","2","Open","17","19","","","","","Yes",
"8496","ENGL 123","22","First-Year Writing Seminar","3","  LLFW","Lec","TR","1600-1715","MCM 312","Tooley, Suki","1","Open","18","19","","","","","Yes",
"8497","ENGL 123","23M","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 360","Tooley, Suki","0","Closed","19","19","","","","","Yes",
"8498","ENGL 123","24M","First-Year Writing Seminar","3","  LLFW","Lec","TR","1930-2045","MCM 360","Tooley, Suki","1","Open","18","19","","","","","Yes",
"8476","ENGL 123","2M","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","FORBES 2012","Brown, Nicholas","0","Closed","19","19","","","","","Yes",
"8477","ENGL 123","3M","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 366","Brown, Nicholas","0","Closed","19","19","","","","","Yes",
"8478","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1500-1550","MCM 366","Brown, Nicholas","0","Closed","19","19","","","","","Yes",
"8479","ENGL 123","5","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 162","Bunch, Imogene","0","Closed","19","19","","","","","Yes",
"8480","ENGL 123","6M","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 160","Bunch, Imogene","1","Open","18","19","","","","","Yes",
