CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,Enrolled,Capacity,Reserved,Reserved Available,Unreserved,Unreserved Available,Low Cost Textbook,
"9214","COMP 232","2","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"9103","COMP 332","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","-1","Closed","1","0","","","","","",
"8214","CPEN 214","1","Digital Logic Design","3","","Lec","TR","1330-1445","LUTR 123","Gerousis, Costa","0","Closed","42","42","","","","","Yes",
"8215","CPEN 315","1","Digital System Design","3","","Lec","TR","0930-1045","LUTR 264","Gerousis, Costa","7","Open","27","34","","","","","Yes",
"8216","CPEN 315L","1","Digital System Design Lab","1","","Lab","M","1800-2045","LUTR 206","Wang, Dali","2","Open","16","18","","","","","Yes",
"8217","CPEN 315L","2","Digital System Design Lab","1","","Lab","M","1500-1745","LUTR 206","Gerousis, Costa","0","Closed","14","14","","","","","",
"8218","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1700-1750","LUTR 322","Valdez, Katherine","0","Closed","22","22","","","","","Yes",
"8219","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1800-1850","LUTR 322","Valdez, Katherine","0","Closed","22","22","","","","","Yes",
"8220","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Valdez, Katherine","0","Closed","22","22","","","","","",
"8221","CPEN 414","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 264","Gerousis, Costa","15","Open","9","24","","","","","",
"8222","CPEN 422","1","Microprocessors","3","","Lec","TR","1500-1615","LUTR 204","Wang, Dali","10","Open","12","22","","","","","",
"8224","CPEN 498","1","Computer Engineering Capstn 2","2","","Ind","MWF","1100-1150","LUTR 323","Riedl, Anton; Ghaffari, Azad","3","Open","13","16","","","","","Yes",
"8225","CPSC 110","1","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Hawkins, Kenneth","0","Closed","48","48","","","","","",
"8226","CPSC 110","2","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Hawkins, Kenneth","2","Open","46","48","","","","","",
"8227","CPSC 110","3","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Hawkins, Kenneth","26","Open","22","48","","","","","",
"8228","CPSC 150","1","Introduction to Programming","3","  LLFR","Lec","MWF","0900-0950","LUTR 121","Belsky, Daniel","50","Open","49","99","","","","","",
"8229","CPSC 150","2","Introduction to Programming","3","  LLFR","Lec","MWF","1300-1350","LUTR 121","Belsky, Daniel","33","Open","66","99","","","","","",
"8230","CPSC 150L","1","Intro to Programming Lab","1","","Lab","T","1330-1515","LUTR 236","Belsky, Daniel; Luzier, Joshua","-5","Closed","31","26","","","","","Yes",
"8231","CPSC 150L","2","Intro to Programming Lab","1","","Lab","W","1600-1745","LUTR 236","Belsky, Daniel; Luzier, Joshua","-3","Closed","29","26","","","","","Yes",
"8232","CPSC 150L","3","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","Belsky, Daniel; Logan, Darryle","0","Closed","26","26","","","","","Yes",
"9236","CPSC 150L","4","Intro to Programming Lab","1","","Lab","M","1930-2115","LUTR 236","Belsky, Daniel; Logan, Darryle","2","Open","24","26","","","","","",
"8233","CPSC 215","1","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","LUTR 105","Davis, Kimberly","0","Closed","28","28","","","","","",
"8234","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 109","Leybold, Alan","-2","Closed","30","28","","","","","",
"8235","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 109","Leybold, Alan","1","Open","27","28","","","","","",
"8236","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1000-1050","LUTR 109","Owens, Tonja","6","Open","22","28","","","","","",
"8237","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MWF","1100-1150","LUTR 109","Owens, Tonja","1","Open","27","28","","","","","",
"9242","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","MWF","1200-1250","LUTR 109","Owens, Tonja","17","Open","11","28","","","","","",
"8238","CPSC 216","1","Multimedia and Web Publishing","3","","Lec","MWF","1300-1350","LUTR 258","Davis, Kimberly","-5","Closed","33","28","","","","","",
"8239","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","MW","1600-1715","LUTR 258","Venturi, Gaelan","15","Open","11","26","","","","","",
"8240","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","MWF","1100-1150","LUTR 236","Lu, Yan","3","Open","23","26","","","","","",
"8241","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","MWF","1000-1050","LUTR 236","Lu, Yan","3","Open","23","26","","","","","",
"8242","CPSC 250","4","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","LUTR 236","Phelps, William","4","Open","22","26","","","","","",
"8243","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","R","1330-1515","LUTR 236","Phelps, William; Kropinski, Brett","12","Open","14","26","","","","","Yes",
"8244","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","R","1800-1945","LUTR 258","Phelps, William; Kropinski, Brett","4","Open","22","26","","","","","Yes",
"8245","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","LUTR 323","Phelps, William; Luzier, Joshua","8","Open","18","26","","","","","Yes",
"8246","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","T","1800-1945","LUTR 258","Phelps, William; Kropinski, Brett","7","Open","19","26","","","","","Yes",
"8247","CPSC 255","1","Programming for Applications","3","","Lec","MWF","1000-1050","LUTR 323","McElfresh, Scott","2","Open","22","24","","","","","",
"8248","CPSC 255","2","Programming for Applications","3","","Lec","MWF","1100-1150","LUTR 322","McElfresh, Scott","-1","Closed","25","24","","","","","",
"8249","CPSC 270","1","Data and File Structures","3","","Lec","TR","0930-1045","LUTR 236","Siochi, Antonio","6","Open","22","28","","","","","Yes",
"8250","CPSC 270","2","Data and File Structures","3","","Lec","TR","1100-1215","LUTR 236","Conner, David","-3","Closed","27","24","","","","","Yes",
"8251","CPSC 280","1","Intro to Software Engineering","3","","Lec","MWF","1000-1050","LUTR 258","Flores, Roberto","1","Open","23","24","","","","","Yes",
"8252","CPSC 280","2","Intro to Software Engineering","3","","Lec","MWF","0900-0950","LUTR 258","Flores, Roberto","1","Open","23","24","","","","","Yes",
"8253","CPSC 327","1","C++ Programming","3","","Lec","TR","1330-1445","LUTR 258","Perkins, Keith","-5","Closed","37","32","","","","","Yes",
"8254","CPSC 335","1","Data Communication Systems","3","","Lec","TR","1930-2045","LUTR 236","Phadke, Abhishek","-9","Closed","33","24","","","","","",
"8255","CPSC 351","1","Info Sys Design/Implementation","3","","Lec","TR","0930-1045","LUTR 322","Lapke, Michael","5","Open","19","24","","","","","Yes",
"8256","CPSC 351","2","Info Sys Design/Implementation","3","","Lec","TR","1500-1615","LUTR 258","Lapke, Michael","5","Open","19","24","","","","","Yes",
"8257","CPSC 360","1","Programming Language Concepts","3","","Lec","TR","0800-0915","LUTR 236","Siochi, Antonio","-1","Closed","33","32","","","","","",
"8258","CPSC 410","1","Operating Systems I","3","","Lec","TR","1100-1215","LUTR 258","Perkins, Keith","3","Open","21","24","","","","","Yes",
"8259","CPSC 410","2","Operating Systems I","3","","Lec","TR","0930-1045","LUTR 258","Perkins, Keith","11","Open","13","24","","","","","Yes",
"8260","CPSC 420","1","Algorithms","3","","Lec","MW","1600-1715","LUTR 121","McElfresh, Scott","-6","Closed","30","24","","","","","",
"8261","CPSC 420","2","Algorithms","3","","Lec","MW","1800-1915","LUTR 236","McElfresh, Scott","0","Closed","24","24","","","","","",
"8262","CPSC 440","1","Database Management Systems","3","","Lec","MWF","1500-1550","LUTR 258","Davis, Kimberly","0","Closed","34","34","","","","","",
"8263","CPSC 440","2","Database Management Systems","3","","Lec","MWF","1400-1450","LUTR 258","Davis, Kimberly","0","Closed","34","34","","","","","",
"8264","CPSC 445","1","WI: Information Science Capstn","3","  WI","Ind","TR","1330-1445","MCM 110","Kreider, Christopher","2","Open","18","20","","","","","Yes",
"8265","CPSC 472","1","Introduction to Robotics","3","","Lec","TR","1630-1745","LUTR 322","Conner, David","4","Open","15","19","","","","","Yes",
"9089","CPSC 495","1","SPC TP: Computer Networking","3","","Lec","TR","1500-1615","LUTR 109","Phadke, Abhishek","0","Closed","13","13","","","","","",
"8266","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","MWF","1100-1150","LUTR 258","Belsky, Daniel","1","Open","23","24","","","","","Yes",
"9262","CPSC 498","2","Capstone Project-Comp Science","3","","Lec","MWF","1100-1150","LUTR 310","Conner, David","2","Open","22","24","","","","","",
"8267","CPSC 502","1","Communications I","3","","Lec","TR","1500-1615","LUTR 109","Phadke, Abhishek","0","Closed","12","12","","","","","",
"8268","CPSC 521","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 264","Gerousis, Costa","7","Open","5","12","","","","","",
"8269","CRIM 208","1","Crime in America","3","","Lec","MWF","1200-1250","LUTR 170","Koon-Magnin, Sarah","-1","Closed","36","35","","","","","Yes",
"8270","CRIM 208","2","Crime in America","3","","Lec","MWF","1300-1350","LUTR 170","Koon-Magnin, Sarah","0","Closed","35","35","","","","","Yes",
"8271","CRIM 319","1","Deviant Behavior","3","","Lec","MWF","0900-0950","MCM 164","Lewis, Michael","-1","Closed","16","15","","","","","Yes",
"8272","CRIM 319","2","Deviant Behavior","3","","Lec","MWF","1000-1050","MCM 164","Lewis, Michael","-2","Closed","17","15","","","","","Yes",
"8273","CRIM 331","1","Gender, Sexuality, and Crime","3","","Lec","R","1800-2045","LUTR 372","Snell, Julie","0","Closed","15","15","","","","","Yes",
"8274","CRIM 335","1","Race, Inequality, and Crime","3","","Lec","T","1800-2045","FORBES 2070A","Askew, LaQuana","0","Closed","15","15","","","","","Yes",
"8275","CRIM 354","1","Policing in the 21st Century","3","","Lec","M","1730-2015","LUTR 264","Devlin, Nicholas","-1","Closed","25","24","","","","","",
"8276","CRIM 357","1","Incarceration and Punishment","3","","Lec","TR","1500-1615","FORBES 2070A","Keener, Steven","-4","Closed","28","24","","","","","Yes",
"8277","CRIM 374","1","Substance Use &amp; Addiction","3","","Lec","MWF","1300-1350","FORBES 2070E","Briddell, Laine","-6","Closed","21","15","","","","","Yes",
"8278","CRIM 374","2","Substance Use &amp; Addiction","3","","Lec","MWF","1400-1450","FORBES 2070E","Briddell, Laine","-1","Closed","16","15","","","","","Yes",
"8279","CRIM 390","1","WI: Criminological Theory","3","  WI","Lec","TR","1100-1215","LUTR 167","Keener, Steven","-1","Closed","18","17","","","","","",
"9093","CRIM 395","1","SPC TP: Sexual Violence","3","","Lec","MWF","1000-1050","LUTR 167","Koon-Magnin, Sarah","0","Closed","24","24","","","","","Yes",
"8280","CRIM 491","1","Internship in Criminology","3","","Int","","","ARR ","Briddell, Laine","11","Open","13","24","","","","","Yes",
"8281","CYBR 198","1","First Yr Cybersecurity Seminar","1","","Lec","W","1500-1550","LUTR 323","Kreider, Christopher","4","Open","12","16","","","","","Yes",
"8282","CYBR 298","1","Second Yr Cybersecurity Seminr","1","","Lec","W","1500-1550","LUTR 323","Kreider, Christopher","1","Open","7","8","","","","","Yes",
"8283","CYBR 428","1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1100-1215","MCM 110","Phadke, Abhishek","-6","Closed","30","24","","","","","",
"8284","CYBR 429","1","Computer &amp; System Security","3","","Lec","MWF","1400-1450","LUTR 236","Roy, Ayan","-5","Closed","29","24","","","","","Yes",
"8285","CYBR 448","1","Adv Cyber Sec &amp; Cryptography","3","","Lec","MWF","1300-1350","LUTR 323","Kreider, Christopher","-9","Closed","21","12","","","","","Yes",
"8286","CYBR 498","1","WI: Cyber Security Capstone","3","  WI","Lec","TR","1330-1445","LUTR 264","Lapke, Michael","-2","Closed","18","16","","","","","Yes",
"9320","CYBR 499","1","IND ST: Web Applicatn Security","3","","Ind","","","ARR ","Kreider, Christopher","-1","Closed","1","0","","","","","",
"8287","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1100-1215","FERG T177","Lent, Jennifer","1","Open","18","19","","","","","",
"8288","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1430-1545","FERG T177","Carpenter, Rachel","0","Closed","19","19","","","","","",
"8289","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","0930-1045","FERG T177","Lent, Jennifer","1","Open","18","19","","","","","Yes",
"8290","DANC 206","1","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FERG T177","Carpenter, Rachel","0","Closed","19","19","","","","","",
"9226","DANC 206","2","Modern Dance I","3","  AICE","Lec","TR","1500-1615","FERG T177","Bellecci, Ann","9","Open","10","19","","","","","",
"8291","DANC 304","1","Ballet II","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","9","Open","10","19","","","","","Yes",
"8293","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","1100-1215","FERG T177","Bellecci, Ann","1","Open","18","19","","","","","Yes",
"8294","DANC 381","1","Production in Dance","0 - 1","","Lab","","","ARR ","Bellecci, Ann","-15","Closed","34","19","","","","","Yes",
"9070","DANC 395","1","SPC TP: Screendance","3","","Lec","W","1600-1830","FERG T177","Bellecci, Ann","14","Open","5","19","","","","","Yes",
"8295","DANC 430","1","Advanced Dance Styles","3","","Lec","MW","1300-1415","FERG T177","Lloyd, Laura","2","Open","17","19","","","","","Yes",
"9323","DANC 499","1","IND ST: Comp, Proc, Perf, Ref","1","","Ind","","","ARR ","Bellecci, Ann","-1","Closed","1","0","","","","","",
"9365","DANC 499","2","IND ST: Comp, Process, Perfmnc","1","","Ind","","","ARR ","Bellecci, Ann","-1","Closed","1","0","","","","","",
"8296","DATA 301","1","Data Science Methodology","3","","Lec","MWF","0900-0950","LUTR 236","Perkins, Keith","2","Open","26","28","","","","","Yes",
"9065","DTAN 300","1","Data Science for Social Scient","3","","Lec","TR","1100-1215","LUTR 269","He, Zhaochen","2","Open","10","12","","","","","",
"8298","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","0900-0950","FORBES 2014","King, Sarah","0","Closed","26","26","","","","","",
"8299","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1000-1050","FORBES 2014","King, Sarah","-5","Closed","24","19","","","","","",
"8300","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","TR","1330-1445","LUTR 137","Chakraborti, Rik","1","Open","25","26","","","","","Yes",
"8301","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","R","1800-2045","LUTR 170","Weldeegzie, Samuel","0","Closed","26","26","","","","","",
"8302","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","M","1800-2045","LUTR 170","Hines, Sunita","1","Open","25","26","","","","","",
"8303","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","W","1800-2045","FORBES 2070A","Hines, Sunita","2","Open","17","19","","","","","",
"8304","ECON 200","7","The Economic Way of Thinking","3","  LLFE","Lec","T","1800-2045","LUTR 170","Fiakofi, Kenneth","2","Open","24","26","","","","","",
"8305","ECON 200","8","The Economic Way of Thinking","3","  LLFE","Lec","R","1800-2045","FORBES 2074","Brown, Adolph","0","Closed","26","26","","","","","",
"8306","ECON 200","9","The Economic Way of Thinking","3","  LLFE","Lec","W","1800-2045","LUTR 170","Weldeegzie, Samuel","4","Open","22","26","","","","","",
"8307","ECON 201","1","Principles of Macroeconomics","3","  LLFE","Lec","TR","0930-1045","MCM 101","Pradhan, Gyanendra","-3","Closed","98","95","","","","","",
"8308","ECON 201","2","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1300-1350","FORBES 3012","Winder, Robert","2","Open","24","26","","","","","",
"8309","ECON 201","3","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1400-1450","FORBES 3012","Winder, Robert","-3","Closed","22","19","","","","","",
"8310","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2045","FORBES 3012","Cann-Tamakloe, Ralph","1","Open","18","19","","","","","",
"8311","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","He, Zhaochen","-2","Closed","97","95","","","","","",
"8312","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MWF","1400-1450","FORBES 2070C","Zestos, George","0","Closed","19","19","","","","","",
"8313","ECON 202","3","Principles of Microeconomics","3","  LLFE","Lec","MW","1600-1715","FORBES 1022","King, Sarah","-1","Closed","96","95","","","","","",
"8314","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","MWF","1500-1550","FORBES 2070C","Zestos, George","4","Open","22","26","","","","","",
"8315","ECON 300","1","Quantitative Methods in ECON","3","","Lec","MW","1600-1715","FORBES 2070D","Hamed, Hazem","3","Open","12","15","","","","","",
"8316","ECON 301","1","Environmental Economics","3","","Lec","TR","1100-1215","LUTR 137","Chakraborti, Rik","6","Open","13","19","","","","","Yes",
"8317","ECON 303","1","Intrm Microeconomic Analysis","3","","Lec","MWF","0900-0950","MCM 200B","Hamed, Hazem","8","Open","7","15","","","","","",
"8318","ECON 303","2","Intrm Microeconomic Analysis","3","","Lec","MWF","1000-1050","MCM 200B","Hamed, Hazem","1","Open","11","12","","","","","",
"8319","ECON 381","1","Data Science for Social Scient","3","","Lec","TR","1100-1215","LUTR 269","He, Zhaochen","0","Closed","19","19","","","","","Yes",
"9077","ECON 395","1","SPC TP: Economics of Migration","3","","Lec","MWF","1300-1350","TRIB 1210","Hamed, Hazem","7","Open","12","19","","","","","",
"8320","ECON 470","1","International Trade/Finance","3","","Lec","MWF","1300-1350","FORBES 2070C","Zestos, George","8","Open","11","19","","","","","",
"8321","ECON 475","1","Money and Banking","3","","Lec","MWF","1100-1150","FORBES 2014","Winder, Robert","-2","Closed","21","19","","","","","",
"8322","ECON 490","1","WI:Senior Seminar in Economics","3","  WI","Lec","M","1800-2045","LUTR 131","Taylor, Travis","0","Closed","12","12","","","","","Yes",
"8323","ECON 490","2","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1100-1215","LUTR 131","Taylor, Travis","-1","Closed","13","12","","","","","Yes",
"8324","ECON 490","3","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1500-1615","LUTR 137","Taylor, Travis","2","Open","10","12","","","","","Yes",
"8325","EENG 221","1","Signals and Systems","3","","Lec","MWF","0900-0950","LUTR 206","Ghaffari, Azad","-7","Closed","25","18","","","","","",
"8326","EENG 311","1","Electric Circuits II","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","12","Open","12","24","","","","","Yes",
"8327","EENG 311L","1","Electric Circuits II Lab","1","","Lab","W","1800-2045","LUTR 206","Doost Mohammadi, Farideh","12","Open","12","24","","","","","Yes",
"8328","EENG 421","1","Industrial Control &amp; Data Acq.","3","","Lec","TR","1100-1215","LUTR 206","Doost Mohammadi, Farideh","17","Open","7","24","","","","","Yes",
"9078","EENG 495","1","SPC TP: Intro to Power Systems","3","","Lec","MWF","1400-1450","LUTR 206","Phadke, Abhishek; Keshtkar Vanashi, Hessam; Ghaffari, Azad","15","Open","9","24","","","","","Yes",
"8329","EENG 497","1","WI:Electrical Eng Capstn Des 1","2","  WI","Lec","MWF","1100-1150","LUTR 204","Ghaffari, Azad; Riedl, Anton","3","Open","2","5","","","","","Yes",
"8330","EENG 498","1","Electrical Engineerng Capstn 2","2","","Ind","MWF","1100-1150","LUTR 204","Ghaffari, Azad; Riedl, Anton","4","Open","12","16","","","","","Yes",
"8331","ENGL 123","1","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 316","Bunch, Imogene","0","Closed","19","19","","","","","Yes",
"8340","ENGL 123","10","First-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 257","Lebron, Georgepierre","1","Open","18","19","","","","","Yes",
"8341","ENGL 123","11","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 257","Lebron, Georgepierre","0","Closed","19","19","","","","","Yes",
"8343","ENGL 123","13","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 212","Marinova, Margarita","-1","Closed","20","19","","","","","Yes",
"8344","ENGL 123","14","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 357","Rice Weber, Tracy","-3","Closed","22","19","","","","","Yes",
"8345","ENGL 123","15","First-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 316","Stewart, Nathan","2","Open","17","19","","","","","Yes",
"8346","ENGL 123","16","First-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 207","Tooley, Suki","1","Open","18","19","","","","","Yes",
"9084","ENGL 123","19","First-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 210","Garton-Gundling, Kyle","2","Open","17","19","","","","","",
"8332","ENGL 123","2","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 316","Bunch, Imogene","2","Open","17","19","","","","","Yes",
"9086","ENGL 123","20","First-Year Writing Seminar","3","  LLFW","Lec","TR","1100-1215","MCM 210","Finneran, Elisa","-3","Closed","22","19","","","","","",
"9135","ENGL 123","21","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","FERG 201","Brown, Nicholas","0","Closed","19","19","","","","","",
"9136","ENGL 123","22","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","FERG 221","Brown, Nicholas","-2","Closed","21","19","","","","","",
"8333","ENGL 123","3","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 362","Covington, Brooke","1","Open","18","19","","","","","Yes",
"8334","ENGL 123","4","First-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","MCM 364","Eleftheriou, Joanna","0","Closed","19","19","","","","","Yes",
"8337","ENGL 123","7","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 312","Garton-Gundling, Kyle","0","Closed","19","19","","","","","Yes",
"8338","ENGL 123","8","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","MCM 216","Hopkins, Patricia","1","Open","18","19","","","","","Yes",
"8339","ENGL 123","9","First-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","MCM 216","Hopkins, Patricia","1","Open","18","19","","","","","Yes",
"9367","ENGL 199","1","IND ST: Tutoring Writing Cente","1","","Ind","","","ARR ","Wright, Mary","-1","Closed","1","0","","","","","",
"8349","ENGL 200","1","Lit Foundation I:Ancient-17thC","3","","Lec","TR","0930-1045","MCM 212","Apolloni, Jessica","1","Open","24","25","","","","","Yes",
"8350","ENGL 202","1","Lit Foundation III: Mid 19thC-","3","","Lec","TR","1330-1445","MCM 360","Teekell, Anna","1","Open","24","25","","","","","Yes",
"8351","ENGL 210","1","Introduction to Journalism","3","","Lec","MWF","1000-1050","MCM 210","Davis, Cynthia","10","Open","15","25","","","","","Yes",
"8352","ENGL 211","1","Ethics, Law, and Journalism","3","","Lec","MWF","1100-1150","MCM 210","Davis, Cynthia","14","Open","11","25","","","","","Yes",
"8353","ENGL 215","1","Popular Genres","3","  AICE","Lec","MWF","1100-1150","MCM 212","Marinova, Margarita","2","Open","23","25","","","","","Yes",
"8354","ENGL 223","1","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 262","Apolloni, Jessica","0","Closed","19","19","","","","","Yes",
"8364","ENGL 223","11","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1500-1615","MCM 310","Stewart, Nathan","-1","Closed","20","19","","","","","Yes",
"8365","ENGL 223","12","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1630-1745","MCM 316","Stewart, Nathan","0","Closed","19","19","","","","","Yes",
"8366","ENGL 223","13","Second-Year Writing Seminar","3","  LLFW","Lec","TR","0930-1045","MCM 360","Teekell, Anna","1","Open","18","19","","","","","Yes",
"9137","ENGL 223","14","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 114","Brown, Nicholas","0","Closed","19","19","","","","","",
"9138","ENGL 223","15","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 114","Brown, Nicholas","1","Open","18","19","","","","","",
"9139","ENGL 223","16","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1100-1150","FERG 208","Menjivar, Cristina","0","Closed","19","19","","","","","",
"9150","ENGL 223","17","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1000-1050","FERG 221","Menjivar, Cristina","-1","Closed","20","19","","","","","",
"9173","ENGL 223","18","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1330-1445","FERG 208","Girvan, Shawn","0","Closed","19","19","","","","","",
"8355","ENGL 223","2","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","MCM 357","Bunch, Imogene","3","Open","16","19","","","","","Yes",
"8356","ENGL 223","3","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1400-1450","MCM 357","Bunch, Imogene","6","Open","13","19","","","","","Yes",
"8357","ENGL 223","4","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","0800-0850","MCM 207","Carney, Jason","1","Open","18","19","","","","","Yes",
"8359","ENGL 223","6","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1200-1250","FERG 208","Menjivar, Cristina","1","Open","18","19","","","","","Yes",
"8360","ENGL 223","7","Second-Year Writing Seminar","3","  LLFW","Lec","MWF","1300-1350","FERG 208","Menjivar, Cristina","2","Open","17","19","","","","","Yes",
"8361","ENGL 223","8","Second-Year Writing Seminar","3","  LLFW","Lec","TR","1800-1915","MCM 357","Rice Weber, Tracy","-3","Closed","22","19","","","","","Yes",
"8367","ENGL 250","1","Shaping Lang: Creative Writ","3","  AICE","Lec","TR","1330-1445","MCM 164","Rodden, Dan","0","Closed","25","25","","","","","Yes",
"9072","ENGL 295","1","SPC TP: Hitchcock &amp; Humanities","3","","Lec","MW","1600-1715","MCM 114","Nichols, John; Falk, Andrew; Padilla, Mark","1","Open","9","10","","","","","",
"8368","ENGL 308","1","WI: Lit, Theory, &amp; Culture","3","  WI","Lec","MWF","1300-1350","MCM 207","Marinova, Margarita","4","Open","15","19","","","","","Yes",
"8369","ENGL 309","1","WI: Creative Nonfiction","3","  WI","Lec","MWF","1000-1050","MCM 207","Carney, Jason","0","Closed","19","19","","","","","Yes",
"8370","ENGL 309","2","WI: Creative Nonfiction","3","  WI","Lec","TR","1500-1615","MCM 364","Eleftheriou, Joanna","1","Open","18","19","","","","","Yes",
"9241","ENGL 309","3","WI: Creative Nonfiction","3","  WI","Lec","TR","1500-1615","MCM 300B","Rodden, Dan","10","Open","7","17","","","","","",
"8371","ENGL 310","1","Introduction to Linguistics","3","  AIGM","Lec","TR","1500-1615","MCM 216","Cobos, April","7","Open","18","25","","","","","Yes",
"8372","ENGL 315","1","Adolescent Literature","3","","Lec","MWF","1100-1150","MCM 312","Garton-Gundling, Kyle","1","Open","24","25","","","","","Yes",
"8373","ENGL 324","1","Exploring Alterity","3","","Lec","TR","1330-1445","MCM 262","Apolloni, Jessica","1","Open","24","25","","","","","Yes",
"8374","ENGL 335","1","Sports Journalism","3","","Lec","TR","0930-1045","MCM 362","Rose, Andrew","16","Open","9","25","","","","","Yes",
"9140","ENGL 339","1","WI:Tutoring in the Writing Ctr","3","  WI","Lec","TR","1500-1615","MCM 316","Wright, Mary","7","Open","12","19","","","","","",
"8375","ENGL 352","1","WI: Poetry Writing","3","  WI","Lec","TR","1500-1615","MCM 357","Rice Weber, Tracy","0","Closed","19","19","","","","","Yes",
