academic_unit_id,department_name,faculty,academic_term,term_label,academic_year,sch,sections,enrollment,distinct_instructors
academic_unit:department_history,Department of History,16,2023_spring,Spring 2023,2022-23,1375.0,35,456,10
academic_unit:department_history,Department of History,16,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_history,Department of History,16,2023_summer_1,Summer I 2023,2022-23,24.0,1,8,1
academic_unit:department_history,Department of History,16,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_history,Department of History,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_history,Department of History,16,2023_fall,Fall 2023,2023-24,1440.0,28,480,10
academic_unit:department_history,Department of History,16,2024_spring,Spring 2024,2023-24,1617.0,33,536,10
academic_unit:department_history,Department of History,16,2024_may,Maymester 2024,2023-24,0,0,0,0
academic_unit:department_history,Department of History,16,2024_summer_1,Summer I 2024,2023-24,23.0,3,9,2
academic_unit:department_history,Department of History,16,2024_extended_summer,Extended Summer 2024,2023-24,12.0,1,4,1
academic_unit:department_history,Department of History,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_history,Department of History,16,2024_fall,Fall 2024,2024-25,1434.0,25,478,9
academic_unit:department_history,Department of History,16,2025_spring,Spring 2025,2024-25,1593.0,32,533,9
academic_unit:department_history,Department of History,16,2025_may,Maymester 2025,2024-25,0,0,0,0
academic_unit:department_history,Department of History,16,2025_summer_1,Summer I 2025,2024-25,27.0,1,9,1
academic_unit:department_history,Department of History,16,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_history,Department of History,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_history,Department of History,16,2025_fall,Fall 2025,2025-26,1228.0,23,410,8
academic_unit:department_history,Department of History,16,2026_spring,Spring 2026,2025-26,1572.0,35,520,10
academic_unit:department_history,Department of History,16,2026_may,Maymester 2026,2025-26,0,0,0,0
academic_unit:department_history,Department of History,16,2026_summer_1,Summer I 2026,2025-26,10.0,2,4,1
academic_unit:department_history,Department of History,16,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_history,Department of History,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_history,Department of History,16,2026_fall,Fall 2026,2026-27,1308.0,24,436,7
academic_unit:department_history,Department of History,16,2027_spring,Spring 2027,2026-27,0.0,32,0,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2020_fall,Fall 2020,2020-21,1711.0,28,571,9
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_spring,Spring 2021,2020-21,1883.0,29,629,9
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_may,Maymester 2021,2020-21,90.0,2,30,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_summer_1,Summer I 2021,2020-21,36.0,1,12,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2021_fall,Fall 2021,2021-22,1654.0,26,552,8
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_spring,Spring 2022,2021-22,1526.0,24,522,8
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_may,Maymester 2022,2021-22,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_summer_1,Summer I 2022,2021-22,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_extended_summer,Extended Summer 2022,2021-22,123.0,3,49,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2022_fall,Fall 2022,2022-23,1975.0,31,659,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_spring,Spring 2023,2022-23,1963.0,35,657,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_may,Maymester 2023,2022-23,66.0,2,22,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_extended_summer,Extended Summer 2023,2022-23,114.0,2,38,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2023_fall,Fall 2023,2023-24,1857.0,27,619,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_spring,Spring 2024,2023-24,1769.0,29,591,9
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_may,Maymester 2024,2023-24,15.0,1,5,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_extended_summer,Extended Summer 2024,2023-24,150.0,4,50,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2024_fall,Fall 2024,2024-25,1423.0,23,475,8
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_spring,Spring 2025,2024-25,1429.0,22,477,8
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_may,Maymester 2025,2024-25,66.0,2,22,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_summer_1,Summer I 2025,2024-25,17.0,1,17,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_extended_summer,Extended Summer 2025,2024-25,114.0,4,38,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_summer_2,Summer II 2025,2024-25,1.0,1,1,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2025_fall,Fall 2025,2025-26,1823.0,29,609,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_spring,Spring 2026,2025-26,1682.0,26,562,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_may,Maymester 2026,2025-26,39.0,1,13,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_summer_1,Summer I 2026,2025-26,42.0,1,14,1
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_extended_summer,Extended Summer 2026,2025-26,81.0,4,27,2
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_summer_2,Summer II 2026,2025-26,102.0,3,34,3
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2026_fall,Fall 2026,2026-27,2178.0,33,726,10
academic_unit:department_leadership_american_studies,Department of Leadership and American Studies,13,2027_spring,Spring 2027,2026-27,0.0,27,0,10
academic_unit:department_management_marketing,Department of Management and Marketing,9,2020_fall,Fall 2020,2020-21,1305.0,18,435,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_spring,Spring 2021,2020-21,1210.0,19,406,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_may,Maymester 2021,2020-21,33.0,1,11,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_summer_1,Summer I 2021,2020-21,45.0,1,15,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2021_fall,Fall 2021,2021-22,1199.0,20,401,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_spring,Spring 2022,2021-22,1108.0,21,380,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_may,Maymester 2022,2021-22,27.0,1,9,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_summer_1,Summer I 2022,2021-22,33.0,1,11,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2022_fall,Fall 2022,2022-23,757.0,13,253,5
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_spring,Spring 2023,2022-23,1053.0,23,363,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2023_fall,Fall 2023,2023-24,910.0,19,304,6
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_spring,Spring 2024,2023-24,1255.0,24,435,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_may,Maymester 2024,2023-24,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_summer_1,Summer I 2024,2023-24,3.0,1,1,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_extended_summer,Extended Summer 2024,2023-24,18.0,1,6,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_summer_2,Summer II 2024,2023-24,3.0,1,1,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2024_fall,Fall 2024,2024-25,1733.0,24,579,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_spring,Spring 2025,2024-25,1690.0,27,584,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_may,Maymester 2025,2024-25,84.0,1,28,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_summer_1,Summer I 2025,2024-25,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2025_fall,Fall 2025,2025-26,1838.0,25,614,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_spring,Spring 2026,2025-26,1695.0,26,591,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_may,Maymester 2026,2025-26,69.0,1,23,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_summer_1,Summer I 2026,2025-26,51.0,1,17,1
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_management_marketing,Department of Management and Marketing,9,2026_fall,Fall 2026,2026-27,2098.0,22,700,7
academic_unit:department_management_marketing,Department of Management and Marketing,9,2027_spring,Spring 2027,2026-27,0.0,23,0,7
academic_unit:department_mathematics,Department of Mathematics,16,2020_fall,Fall 2020,2020-21,3002.0,45,958,13
academic_unit:department_mathematics,Department of Mathematics,16,2021_spring,Spring 2021,2020-21,2966.0,51,961,14
academic_unit:department_mathematics,Department of Mathematics,16,2021_may,Maymester 2021,2020-21,24.0,2,8,2
academic_unit:department_mathematics,Department of Mathematics,16,2021_summer_1,Summer I 2021,2020-21,69.0,3,23,3
academic_unit:department_mathematics,Department of Mathematics,16,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2021_fall,Fall 2021,2021-22,2964.0,48,975,15
academic_unit:department_mathematics,Department of Mathematics,16,2022_spring,Spring 2022,2021-22,2785.0,54,913,15
academic_unit:department_mathematics,Department of Mathematics,16,2022_may,Maymester 2022,2021-22,36.0,1,12,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_summer_1,Summer I 2022,2021-22,6.0,1,2,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2022_summer_2,Summer II 2022,2021-22,1.0,1,1,1
academic_unit:department_mathematics,Department of Mathematics,16,2022_fall,Fall 2022,2022-23,4068.0,57,1336,15
academic_unit:department_mathematics,Department of Mathematics,16,2023_spring,Spring 2023,2022-23,3018.0,52,979,14
academic_unit:department_mathematics,Department of Mathematics,16,2023_may,Maymester 2023,2022-23,105.0,2,35,2
academic_unit:department_mathematics,Department of Mathematics,16,2023_summer_1,Summer I 2023,2022-23,12.0,1,4,1
academic_unit:department_mathematics,Department of Mathematics,16,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2023_fall,Fall 2023,2023-24,4135.0,52,1349,15
academic_unit:department_mathematics,Department of Mathematics,16,2024_spring,Spring 2024,2023-24,3631.0,55,1173,15
academic_unit:department_mathematics,Department of Mathematics,16,2024_may,Maymester 2024,2023-24,42.0,2,14,2
academic_unit:department_mathematics,Department of Mathematics,16,2024_summer_1,Summer I 2024,2023-24,168.0,2,56,1
academic_unit:department_mathematics,Department of Mathematics,16,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2024_fall,Fall 2024,2024-25,4054.0,52,1340,15
academic_unit:department_mathematics,Department of Mathematics,16,2025_spring,Spring 2025,2024-25,3294.0,48,1067,14
academic_unit:department_mathematics,Department of Mathematics,16,2025_may,Maymester 2025,2024-25,63.0,2,21,2
academic_unit:department_mathematics,Department of Mathematics,16,2025_summer_1,Summer I 2025,2024-25,258.0,3,86,2
academic_unit:department_mathematics,Department of Mathematics,16,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2025_fall,Fall 2025,2025-26,3771.0,49,1260,14
academic_unit:department_mathematics,Department of Mathematics,16,2026_spring,Spring 2026,2025-26,3209.0,49,1071,14
academic_unit:department_mathematics,Department of Mathematics,16,2026_may,Maymester 2026,2025-26,186.0,3,62,2
academic_unit:department_mathematics,Department of Mathematics,16,2026_summer_1,Summer I 2026,2025-26,225.0,3,75,2
academic_unit:department_mathematics,Department of Mathematics,16,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_mathematics,Department of Mathematics,16,2026_fall,Fall 2026,2026-27,4024.0,49,1350,13
academic_unit:department_mathematics,Department of Mathematics,16,2027_spring,Spring 2027,2026-27,0.0,43,0,13
academic_unit:department_military_science,Military Science,4,2020_fall,Fall 2020,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_spring,Spring 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_may,Maymester 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_summer_1,Summer I 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_military_science,Military Science,4,2021_fall,Fall 2021,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_spring,Spring 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_may,Maymester 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_summer_1,Summer I 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_military_science,Military Science,4,2022_fall,Fall 2022,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_spring,Spring 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_military_science,Military Science,4,2023_fall,Fall 2023,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_spring,Spring 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_may,Maymester 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_military_science,Military Science,4,2024_fall,Fall 2024,2024-25,7.0,2,6,1
academic_unit:department_military_science,Military Science,4,2025_spring,Spring 2025,2024-25,40.0,2,14,1
academic_unit:department_military_science,Military Science,4,2025_may,Maymester 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_military_science,Military Science,4,2025_fall,Fall 2025,2025-26,82.0,9,61,2
academic_unit:department_military_science,Military Science,4,2026_spring,Spring 2026,2025-26,55.0,5,37,2
academic_unit:department_military_science,Military Science,4,2026_may,Maymester 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_extended_summer,Extended Summer 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_military_science,Military Science,4,2026_fall,Fall 2026,2026-27,92.0,5,44,1
academic_unit:department_military_science,Military Science,4,2027_spring,Spring 2027,2026-27,0.0,2,0,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2020_fall,Fall 2020,2020-21,1490.0,37,498,12
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_spring,Spring 2021,2020-21,1597.0,39,533,12
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_may,Maymester 2021,2020-21,129.0,3,43,3
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_summer_1,Summer I 2021,2020-21,45.0,1,15,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2021_fall,Fall 2021,2021-22,1602.0,40,534,13
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_spring,Spring 2022,2021-22,1553.0,40,515,12
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_may,Maymester 2022,2021-22,48.0,1,16,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_summer_1,Summer I 2022,2021-22,18.0,1,6,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2022_fall,Fall 2022,2022-23,1701.0,40,567,12
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_spring,Spring 2023,2022-23,1689.0,43,563,13
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_may,Maymester 2023,2022-23,105.0,2,35,2
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2023_fall,Fall 2023,2023-24,1819.0,39,607,12
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_spring,Spring 2024,2023-24,1935.0,47,644,14
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_may,Maymester 2024,2023-24,39.0,1,13,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2024_fall,Fall 2024,2024-25,2136.0,42,712,13
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_spring,Spring 2025,2024-25,1675.0,43,559,14
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_may,Maymester 2025,2024-25,144.0,3,48,3
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_summer_1,Summer I 2025,2024-25,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_extended_summer,Extended Summer 2025,2024-25,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_summer_2,Summer II 2025,2024-25,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2025_fall,Fall 2025,2025-26,2131.0,44,715,14
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_spring,Spring 2026,2025-26,1933.0,43,645,14
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_may,Maymester 2026,2025-26,111.0,3,37,3
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_summer_1,Summer I 2026,2025-26,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_extended_summer,Extended Summer 2026,2025-26,51.0,2,17,1
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_summer_2,Summer II 2026,2025-26,0,0,0,0
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2026_fall,Fall 2026,2026-27,2340.0,47,780,15
academic_unit:department_modern_classical_languages_literatures,Department of Modern and Classical Languages and Literatures,16,2027_spring,Spring 2027,2026-27,0.0,22,0,7
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2020_fall,Fall 2020,2020-21,1312.0,106,734,31
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_spring,Spring 2021,2020-21,1148.0,102,708,29
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_may,Maymester 2021,2020-21,42.0,1,14,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_summer_1,Summer I 2021,2020-21,8.0,2,3,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_extended_summer,Extended Summer 2021,2020-21,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_summer_2,Summer II 2021,2020-21,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2021_fall,Fall 2021,2021-22,1172.0,112,674,31
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_spring,Spring 2022,2021-22,1091.0,107,744,30
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_may,Maymester 2022,2021-22,45.0,1,15,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_summer_1,Summer I 2022,2021-22,54.0,2,18,2
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_extended_summer,Extended Summer 2022,2021-22,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_summer_2,Summer II 2022,2021-22,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2022_fall,Fall 2022,2022-23,1262.0,103,832,33
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_spring,Spring 2023,2022-23,1376.0,106,915,33
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_may,Maymester 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_summer_1,Summer I 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_extended_summer,Extended Summer 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_summer_2,Summer II 2023,2022-23,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2023_fall,Fall 2023,2023-24,1237.0,97,818,29
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_spring,Spring 2024,2023-24,1178.0,108,846,28
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_may,Maymester 2024,2023-24,57.0,1,19,1
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_summer_1,Summer I 2024,2023-24,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_extended_summer,Extended Summer 2024,2023-24,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_summer_2,Summer II 2024,2023-24,0,0,0,0
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2024_fall,Fall 2024,2024-25,1228.0,107,814,27
academic_unit:department_music_theatre_dance,"Department of Music, Theatre, and Dance",22,2025_spring,Spring 2025,2024-25,1163.0,95,699,26
